tf	mem
ZBTB7A	SLAIN2
ZBTB7A	ISLR2
ZBTB7A	AASDHPPT
ZBTB7A	CELF6
ZBTB7A	FAM204A
ZBTB7A	UBE2O
ZBTB7A	MRPS14
ZBTB7A	CENPK
ZBTB7A	LIN7B
ZBTB7A	HS1BP3
ZBTB7A	MFSD1
ZBTB7A	IQCH
ZBTB7A	UBE2Z
ZBTB7A	DDX50
ZBTB7A	CCDC86
ZBTB7A	SLC25A23
ZBTB7A	RNF26
ZBTB7A	IRX3
ZBTB7A	ZNF322
ZBTB7A	AAGAB
ZBTB7A	SUV39H2
ZBTB7A	ZBTB3
ZBTB7A	KIAA0319L
ZBTB7A	PDZD7
ZBTB7A	MOB2
ZBTB7A	C6orf62
ZBTB7A	ZNF93
ZBTB7A	TM2D2
ZBTB7A	SNX25
ZBTB7A	TMEM222
ZBTB7A	PCBD2
ZBTB7A	POMK
ZBTB7A	ZDHHC18
ZBTB7A	MIEN1
ZBTB7A	LZTS2
ZBTB7A	LMNB2
ZBTB7A	ZNF503
ZBTB7A	MFSD2A
ZBTB7A	MICALCL
ZBTB7A	FRMD5
ZBTB7A	CIPC
ZBTB7A	MIDN
ZBTB7A	STARD13
ZBTB7A	ZNF598
ZBTB7A	IGFN1
ZBTB7A	ZNF830
ZBTB7A	COQ10A
ZBTB7A	ZNF670
ZBTB7A	SMIM12
ZBTB7A	GPRASP2
ZBTB7A	CCDC124
ZBTB7A	RMI2
ZBTB7A	EXOC3-AS1
ZBTB7A	PRAP1
ZBTB7A	C15orf40
ZBTB7A	CMTM3
ZBTB7A	UBALD1
ZBTB7A	TMEM219
ZBTB7A	GJD3
ZBTB7A	TCEANC2
ZBTB7A	DRAM2
ZBTB7A	TPRA1
ZBTB7A	NDUFAF6
ZBTB7A	KBTBD3
ZBTB7A	CEP128
ZBTB7A	C15orf65
ZBTB7A	CIRBP-AS1
ZBTB7A	PDIK1L
ZBTB7A	CCDC24
ZBTB7A	PPM1L
ZBTB7A	OTUD7A
ZBTB7A	ZFPM1
ZBTB7A	SASS6
ZBTB7A	ADGRA3
ZBTB7A	ARHGAP27
ZBTB7A	DENND6A
ZBTB7A	TSNARE1
ZBTB7A	HYLS1
ZBTB7A	TMEM151A
ZBTB7A	SGMS1
ZBTB7A	SLC25A45
ZBTB7A	LOC283731
ZBTB7A	EXOC3L1
ZBTB7A	TSEN54
ZBTB7A	C5orf51
ZBTB7A	LIN9
ZBTB7A	FAM19A2
ZBTB7A	FAM228B
ZBTB7A	SWI5
ZBTB7A	CA13
ZBTB7A	SAP30L-AS1
ZBTB7A	INSC
ZBTB7A	FAM69A
ZBTB7A	CASC10
ZBTB7A	FLJ42351
ZBTB7A	C8orf59
ZBTB7A	MIR9-1
ZBTB7A	TNFSF12-TNFSF13
ZBTB7A	LOC441666
ZBTB7A	BOLA2
ZBTB7A	CYB5RL
ZBTB7A	ZNF487
ZBTB7A	ACTG1P20
ZBTB7A	MIR641
ZBTB7A	LOC730183
ZBTB7A	LOC100130987
ZBTB7A	ZNF503-AS2
ZBTB7A	NBPF10
ZBTB7A	NBPF20
ZBTB7A	MIR1281
ZBTB7A	MIR3684
ZBTB7A	MIR3613
ZBTB7A	ARMCX5-GPRASP2
ZBTB7A	ZNF670-ZNF695
ZBTB7A	DYX1C1-CCPG1
ZBTB7A	SENP3-EIF4A1
ZBTB7A	HNRNPUL2-BSCL2
ZBTB7A	MIR4781
ZBTB7A	LOC100652758
ZBTB7A	CDKN2A
ZBTB7A	FOS
ZBTB7A	MYC
ZBTB7A	PFKP
ZBTB7A	PKM
ZBTB7A	SLC2A3
HNF4G	ACADVL
HNF4G	BIRC2
HNF4G	CDKN1C
HNF4G	AP3S1
HNF4G	CPD
HNF4G	DLG4
HNF4G	DMPK
HNF4G	DYNC1LI2
HNF4G	FGFR1
HNF4G	GYS1
HNF4G	HAS3
HNF4G	HMMR
HNF4G	ILF3
HNF4G	ITPR1
HNF4G	KHK
HNF4G	SMAD4
HNF4G	MLLT1
HNF4G	NFYA
HNF4G	PFAS
HNF4G	PFKFB3
HNF4G	PIN1
HNF4G	PTMA
HNF4G	RPN1
HNF4G	RPS15
HNF4G	SET
HNF4G	SLC9A3
HNF4G	SMARCC2
HNF4G	SNRPC
HNF4G	SNRPE
HNF4G	THBS1
HNF4G	SSNA1
HNF4G	PRPF3
HNF4G	ATG12
HNF4G	CRLF1
HNF4G	CYTH1
HNF4G	MED14
HNF4G	SPTLC2
HNF4G	BAG4
HNF4G	EI24
HNF4G	SRRM1
HNF4G	AKAP8
HNF4G	SF3A1
HNF4G	KLF2
HNF4G	RUVBL2
HNF4G	EMILIN1
HNF4G	CEP164
HNF4G	SBNO2
HNF4G	NCBP2
HNF4G	PRRC2C
HNF4G	EXOC6B
HNF4G	SPECC1L
HNF4G	SF3B1
HNF4G	PP7080
HNF4G	GIGYF2
HNF4G	LRRC29
HNF4G	AKAP8L
HNF4G	LSM1
HNF4G	TMEM208
HNF4G	BRD7
HNF4G	ANAPC2
HNF4G	HOOK2
HNF4G	METTL9
HNF4G	OSER1
HNF4G	HSPB11
HNF4G	LUC7L3
HNF4G	ZCCHC2
HNF4G	THAP1
HNF4G	FANCI
HNF4G	NEIL3
HNF4G	FAM212B
HNF4G	XAB2
HNF4G	ZNF319
HNF4G	FBRSL1
HNF4G	CEP85
HNF4G	SLC25A23
HNF4G	OCEL1
HNF4G	USB1
HNF4G	CENPU
HNF4G	KATNBL1
HNF4G	MCMBP
HNF4G	MAP6D1
HNF4G	CTC1
HNF4G	TMEM121
HNF4G	CD99L2
HNF4G	MFSD7
HNF4G	GINS4
HNF4G	DOT1L
HNF4G	UBL7
HNF4G	PPIL4
HNF4G	MIDN
HNF4G	HNRNPLL
HNF4G	COQ10A
HNF4G	OLFM2
HNF4G	MRFAP1
HNF4G	CCDC124
HNF4G	LRRC42
HNF4G	NUDCD2
HNF4G	NCOA7
HNF4G	ZNF688
HNF4G	ILF3-AS1
HNF4G	SIX5
HNF4G	LINC00905
HNF4G	NCBP2-AS2
HNF4G	DGKH
HNF4G	C18orf54
HNF4G	CLYBL
HNF4G	SPRED2
HNF4G	HNRNPA3
HNF4G	OARD1
HNF4G	PXDC1
HNF4G	UNC5CL
HNF4G	TCTEX1D2
HNF4G	SHPRH
HNF4G	GDPD1
HNF4G	CCDC84
HNF4G	ARPIN
HNF4G	MAP3K15
HNF4G	MIR100HG
HNF4G	UBL7-AS1
HNF4G	LOC441242
HNF4G	CCDC157
HNF4G	PET100
HNF4G	OSER1-AS1
HNF4G	FAM212B-AS1
HNF4G	C15orf38-AP3S2
HNF4G	TM4SF19-TCTEX1D2
HNF4G	MIR4444-1
HNF4G	AFP
HNF4G	AKR1C4
HNF4G	CYP2D6
RXRA	APRT
RXRA	ATP7A
RXRA	CACNA1C
RXRA	CALR
RXRA	RUNX3
RXRA	LYST
RXRA	DPYD
RXRA	FKBP5
RXRA	GDI2
RXRA	GNA12
RXRA	MAFG
RXRA	PC
RXRA	PFKFB3
RXRA	PIK3R2
RXRA	PPP1CC
RXRA	PSMD12
RXRA	RAD23A
RXRA	SCML1
RXRA	TPMT
RXRA	UVRAG
RXRA	LRP8
RXRA	SF3A2
RXRA	TRADD
RXRA	SEMA5A
RXRA	USP2
RXRA	EIF4E2
RXRA	BAG4
RXRA	BAG3
RXRA	KIAA0226
RXRA	PSMD6
RXRA	GNPDA1
RXRA	PDCD6
RXRA	ACTR2
RXRA	RRAGB
RXRA	TAB1
RXRA	TIMM44
RXRA	MAST3
RXRA	ARL2BP
RXRA	CCNDBP1
RXRA	PRDX5
RXRA	ARMC8
RXRA	NSMF
RXRA	AKAP8L
RXRA	LSM1
RXRA	UHRF1
RXRA	CDR2L
RXRA	GOLGA7
RXRA	NT5C3A
RXRA	POP5
RXRA	TRMT112
RXRA	BCAS3
RXRA	CHTF8
RXRA	PLEKHJ1
RXRA	UFSP2
RXRA	FBXL8
RXRA	USE1
RXRA	EMC7
RXRA	MCOLN1
RXRA	BEND3
RXRA	ZBED8
RXRA	AKTIP
RXRA	RBM15
RXRA	LRFN4
RXRA	NOC4L
RXRA	NAA16
RXRA	PDZD7
RXRA	WWC2
RXRA	TMEM62
RXRA	URM1
RXRA	TBC1D10A
RXRA	FYTTD1
RXRA	CIRH1A
RXRA	MUM1
RXRA	MIDN
RXRA	MAFG-AS1
RXRA	GINM1
RXRA	PSTK
RXRA	LOC145845
RXRA	ZFP90
RXRA	DHRS13
RXRA	WWC2-AS2
RXRA	PGBD4
RXRA	TIGD1
RXRA	TMEM218
RXRA	KDM1B
RXRA	GDPD1
RXRA	LOC285847
RXRA	DDX51
RXRA	PNPLA7
RXRA	PSMG4
RXRA	LOC440600
RXRA	LOC100129917
RXRA	MIR1227
RXRA	USP2-AS1
RXRA	SNHG18
RXRA	ABCA1
RXRA	ABCB11
RXRA	ABCC3
RXRA	CGB5
RXRA	CPT1B
RXRA	CXCR5
RXRA	CYP3A4
RXRA	CYP7A1
RXRA	GNRH2
RXRA	HNF1A
RXRA	HNF4A
RXRA	HSD17B2
RXRA	IL2RA
RXRA	IL2RB
RXRA	IL2RG
RXRA	NOL7
RXRA	PLD1
RXRA	SERPINC1
RXRA	THBD
RXRA	TLR10
CTBP2	AIRE
CTBP2	BCAT2
CTBP2	COX7C
CTBP2	EEF1A1
CTBP2	IRAK1
CTBP2	LRP1
CTBP2	MLLT6
CTBP2	PAFAH2
CTBP2	STAT6
CTBP2	RRP9
CTBP2	UBAP2L
CTBP2	PARP3
CTBP2	MICU1
CTBP2	WDTC1
CTBP2	C1orf43
CTBP2	TPGS2
CTBP2	SNX5
CTBP2	NOB1
CTBP2	CCDC40
CTBP2	AGGF1
CTBP2	DEPDC1
CTBP2	CELF4
CTBP2	ZNF248
CTBP2	KIAA1328
CTBP2	MRPL17
CTBP2	HDHD2
CTBP2	MEX3B
CTBP2	NTPCR
CTBP2	MGME1
CTBP2	SLC25A26
CTBP2	TBC1D16
CTBP2	CDAN1
CTBP2	ZFPM1
CTBP2	CISD3
CTBP2	TMEM242
CTBP2	MIR718
CTBP2	MIR3607
CTBP2	C16orf95
SAP30	AP2A2
SAP30	BICD1
SAP30	BRCA1
SAP30	SCARB1
SAP30	PLK3
SAP30	CRYBB2P1
SAP30	DAB1
SAP30	EPAS1
SAP30	EVC
SAP30	LMO1
SAP30	MARK3
SAP30	MDM2
SAP30	MTR
SAP30	MYO1D
SAP30	NDUFS8
SAP30	SLC22A18AS
SAP30	PPM1G
SAP30	RPL9
SAP30	SLC34A1
SAP30	SUMO2
SAP30	TGFB1I1
SAP30	SEC62
SAP30	PRSS12
SAP30	STC2
SAP30	EED
SAP30	SUCLA2
SAP30	DCAF5
SAP30	NTN1
SAP30	IP6K1
SAP30	GFPT2
SAP30	HMGXB4
SAP30	HIPK3
SAP30	TOPORS
SAP30	NBR2
SAP30	NCKAP1
SAP30	LIAS
SAP30	IFT27
SAP30	PDS5B
SAP30	POGZ
SAP30	ZC3H4
SAP30	DNAJC13
SAP30	CBLC
SAP30	GPR162
SAP30	KLHL20
SAP30	KLHL5
SAP30	TMEM14C
SAP30	ZNHIT6
SAP30	LRRC1
SAP30	NUDT15
SAP30	HHAT
SAP30	PAG1
SAP30	VPS18
SAP30	GMCL1
SAP30	RMND5A
SAP30	DHX58
SAP30	EFTUD1
SAP30	HSPBAP1
SAP30	TTC21B
SAP30	DHDDS
SAP30	FBXO11
SAP30	PCBD2
SAP30	CAMKK1
SAP30	PCGF5
SAP30	KLHL22
SAP30	DIRC2
SAP30	ZNF468
SAP30	OMA1
SAP30	GABPB2
SAP30	ZNF513
SAP30	EVC2
SAP30	C16orf92
SAP30	GRASP
SAP30	PSORS1C1
SAP30	PSORS1C2
SAP30	SLC36A1
SAP30	SAXO2
SAP30	PGP
SAP30	ENDOV
SAP30	LOC285074
SAP30	MYPOP
SAP30	GALNT18
SAP30	BOLA2
SAP30	GAS6-AS1
SAP30	SNORA48
SAP30	SNORA24
SAP30	SNHG8
SAP30	LOC100128164
SAP30	TOPORS-AS1
SAP30	LOC100294362
SAP30	SENP3-EIF4A1
CHD1	ACADM
CHD1	ARNT
CHD1	CANX
CHD1	CD8A
CHD1	EIF5
CHD1	ERH
CHD1	ETFB
CHD1	HLA-B
CHD1	HLA-C
CHD1	HMGN2
CHD1	PRMT1
CHD1	KCNH1
CHD1	KIF22
CHD1	SLC22A18AS
CHD1	PIGC
CHD1	PPP1R3C
CHD1	PPP2R1B
CHD1	DNAJC3
CHD1	TSG101
CHD1	YY1
CHD1	SLBP
CHD1	MLF2
CHD1	FZD8
CHD1	TAGLN2
CHD1	PRPF18
CHD1	CRADD
CHD1	SUCLA2
CHD1	CDK5R1
CHD1	HERC1
CHD1	TAF1C
CHD1	TAOK2
CHD1	SCAMP1
CHD1	MICAL2
CHD1	TRAM2
CHD1	KNTC1
CHD1	DAZAP2
CHD1	IP6K1
CHD1	SMG7
CHD1	TCIRG1
CHD1	POLQ
CHD1	KCTD2
CHD1	SMUG1
CHD1	ABTB2
CHD1	GMPPB
CHD1	GLRX2
CHD1	GMNN
CHD1	RPL26L1
CHD1	COA4
CHD1	DCAF16
CHD1	TMEM160
CHD1	NUDT15
CHD1	FGGY
CHD1	SLC39A9
CHD1	RNF213
CHD1	PCTP
CHD1	RNF123
CHD1	NCAPG
CHD1	XPO4
CHD1	RMND5A
CHD1	RSRC2
CHD1	TMEM185B
CHD1	TXNDC15
CHD1	ALG9
CHD1	DHDDS
CHD1	FBXO11
CHD1	PAAF1
CHD1	PRSS27
CHD1	STK40
CHD1	TMEM101
CHD1	ZNF551
CHD1	UNC5A
CHD1	C1orf105
CHD1	SFR1
CHD1	SFXN4
CHD1	TMEM170A
CHD1	CLDND2
CHD1	RPP25L
CHD1	SAMD15
CHD1	TPCN2
CHD1	ZBTB9
CHD1	NEAT1
CHD1	TMED8
CHD1	ZNF776
CHD1	SMG7-AS1
CHD1	ANKRD13D
CHD1	LINC01116
CHD1	AMIGO3
CHD1	TRAM2-AS1
CHD1	BOLA2
CHD1	SNORA28
CHD1	LOC100268168
TFAP2A	ALDOA
TFAP2A	ATP2A1
TFAP2A	CCND1
TFAP2A	CALB2
TFAP2A	CALD1
TFAP2A	COL5A1
TFAP2A	CTSD
TFAP2A	ESRRG
TFAP2A	HTR5A
TFAP2A	TNPO1
TFAP2A	SMAD5
TFAP2A	ADAM11
TFAP2A	NDUFC1
TFAP2A	UBL3
TFAP2A	PPIC
TFAP2A	UPF1
TFAP2A	RYR1
TFAP2A	S100A1
TFAP2A	S100A13
TFAP2A	SCD
TFAP2A	SIPA1
TFAP2A	STK3
TFAP2A	TLE1
TFAP2A	NR2C1
TFAP2A	PHLDA2
TFAP2A	ZNF3
TFAP2A	NCOA3
TFAP2A	TRIP12
TFAP2A	ZNF254
TFAP2A	SMAD5-AS1
TFAP2A	ATG13
TFAP2A	DENND4B
TFAP2A	TRAP1
TFAP2A	CGRRF1
TFAP2A	PRDX3
TFAP2A	EXOSC8
TFAP2A	CASC3
TFAP2A	COG2
TFAP2A	MLXIP
TFAP2A	RRP12
TFAP2A	SZT2
TFAP2A	DICER1
TFAP2A	DNAJB5
TFAP2A	INTS7
TFAP2A	ARHGEF26
TFAP2A	NDOR1
TFAP2A	TNRC6A
TFAP2A	ALG5
TFAP2A	HCFC2
TFAP2A	TMX2
TFAP2A	TEX264
TFAP2A	DTL
TFAP2A	LPCAT2
TFAP2A	OLFML3
TFAP2A	ANKRD50
TFAP2A	ZNF398
TFAP2A	LRRC4C
TFAP2A	MIER1
TFAP2A	CATSPERG
TFAP2A	LMBR1
TFAP2A	CASD1
TFAP2A	FYCO1
TFAP2A	FBXO31
TFAP2A	APOL3
TFAP2A	MOB2
TFAP2A	MAP1LC3B
TFAP2A	TMEM14B
TFAP2A	ZNF611
TFAP2A	GLT8D2
TFAP2A	TEX35
TFAP2A	CEP89
TFAP2A	ZNF30
TFAP2A	ANGEL2
TFAP2A	SPOCD1
TFAP2A	FAAP24
TFAP2A	RRP7BP
TFAP2A	TMEM203
TFAP2A	H2AFV
TFAP2A	PHF21B
TFAP2A	MED8
TFAP2A	SLC25A26
TFAP2A	MED12L
TFAP2A	ZFYVE27
TFAP2A	ADSSL1
TFAP2A	FBXO36
TFAP2A	TPRA1
TFAP2A	ZNF563
TFAP2A	ARID2
TFAP2A	MED19
TFAP2A	SYCP2L
TFAP2A	NAPEPLD
TFAP2A	ATXN7L1
TFAP2A	CDHR3
TFAP2A	JAKMIP3
TFAP2A	HARBI1
TFAP2A	NANOS1
TFAP2A	TRNP1
TFAP2A	TMEM200B
TFAP2A	HEATR4
TFAP2A	MYO18A
TFAP2A	LINC00938
TFAP2A	DICER1-AS1
TFAP2A	C1orf220
TFAP2A	BOLA2
TFAP2A	CCT6P3
TFAP2A	ZBTB8A
TFAP2A	HTR5A-AS1
TFAP2A	ATP2A1-AS1
TFAP2A	TMX2-CTNND1
TFAP2A	SERPINA3
TFAP2A	ACHE
TFAP2A	ADD1
TFAP2A	ADH5
TFAP2A	ADM
TFAP2A	PARP1
TFAP2A	ADRA1D
TFAP2A	ADRA1A
TFAP2A	ADRA2B
TFAP2A	ADRB1
TFAP2A	AGA
TFAP2A	ACAN
TFAP2A	ALDH3A2
TFAP2A	ABCD2
TFAP2A	ALOX5AP
TFAP2A	ALOX15
TFAP2A	ALPPL2
TFAP2A	AMPH
TFAP2A	APC
TFAP2A	APEX1
TFAP2A	APOE
TFAP2A	FAS
TFAP2A	AQP2
TFAP2A	ARSB
TFAP2A	ATP1A1
TFAP2A	ATP1A3
TFAP2A	ATP12A
TFAP2A	ATP2A2
TFAP2A	ATP2A3
TFAP2A	ATP6V1B2
TFAP2A	BCKDHA
TFAP2A	BSG
TFAP2A	BST1
TFAP2A	CA9
TFAP2A	CBS
TFAP2A	CCNB1
TFAP2A	CD7
TFAP2A	CD22
TFAP2A	CD36
TFAP2A	CD58
TFAP2A	CD79A
TFAP2A	CDH16
TFAP2A	CDH17
TFAP2A	CDKN1A
TFAP2A	CFTR
TFAP2A	CGA
TFAP2A	CHGA
TFAP2A	CHRM3
TFAP2A	CHRNA3
TFAP2A	CHRNA7
TFAP2A	CLU
TFAP2A	CLN5
TFAP2A	CNTN1
TFAP2A	COL1A1
TFAP2A	COL6A1
TFAP2A	COL6A2
TFAP2A	COL11A1
TFAP2A	CRABP2
TFAP2A	ATF2
TFAP2A	CRX
TFAP2A	CSH1
TFAP2A	CSTA
TFAP2A	CTF1
TFAP2A	CTNNB1
TFAP2A	CYP3A4
TFAP2A	CYP11A1
TFAP2A	CYP27B1
TFAP2A	DBH
TFAP2A	AKR1C1
TFAP2A	DDX5
TFAP2A	DHX8
TFAP2A	DECR1
TFAP2A	NQO1
TFAP2A	DRD1
TFAP2A	DSG1
TFAP2A	DSG2
TFAP2A	DSG3
TFAP2A	EGFR
TFAP2A	EGR1
TFAP2A	ELN
TFAP2A	ENG
TFAP2A	EPOR
TFAP2A	ERBB2
TFAP2A	ETS1
TFAP2A	ETS2
TFAP2A	F2R
TFAP2A	F3
TFAP2A	ACSL3
TFAP2A	FBLN1
TFAP2A	FASN
TFAP2A	FGFR3
TFAP2A	FLI1
TFAP2A	FLII
TFAP2A	GAST
TFAP2A	GAA
TFAP2A	GALC
TFAP2A	GALNS
TFAP2A	GALNT3
TFAP2A	GDNF
TFAP2A	GFAP
TFAP2A	GPC3
TFAP2A	GCLC
TFAP2A	GLI1
TFAP2A	GLUD1
TFAP2A	GM2A
TFAP2A	GNAI2
TFAP2A	GNRHR
TFAP2A	GPX4
TFAP2A	GRIN2B
TFAP2A	NR3C1
TFAP2A	GUCA2A
TFAP2A	GUCA2B
TFAP2A	GUSB
TFAP2A	GYG1
TFAP2A	HAL
TFAP2A	HCK
TFAP2A	HTT
TFAP2A	HEXA
TFAP2A	HEXB
TFAP2A	HFE
TFAP2A	HGF
TFAP2A	HIP1
TFAP2A	HK2
TFAP2A	HMGCS2
TFAP2A	HMOX1
TFAP2A	HOXA2
TFAP2A	HOXA4
TFAP2A	HOXA7
TFAP2A	HRAS
TFAP2A	HRH1
TFAP2A	HSD17B1
TFAP2A	HSD17B2
TFAP2A	HSD17B4
TFAP2A	HSPA1A
TFAP2A	HSPA8
TFAP2A	HSPB1
TFAP2A	HTR4
TFAP2A	ICAM1
TFAP2A	ICAM4
TFAP2A	CFI
TFAP2A	IFNG
TFAP2A	IFNGR1
TFAP2A	IGF1R
TFAP2A	IGF2
TFAP2A	IGFBP2
TFAP2A	IGFBP3
TFAP2A	IGFBP5
TFAP2A	IL2RB
TFAP2A	IL3
TFAP2A	IL4
TFAP2A	IL7R
TFAP2A	CXCL8
TFAP2A	IL13
TFAP2A	IL13RA2
TFAP2A	IMPA2
TFAP2A	ITGA2
TFAP2A	ITGB1
TFAP2A	ITPR1
TFAP2A	JUP
TFAP2A	ANOS1
TFAP2A	KCNA5
TFAP2A	KIF2A
TFAP2A	KIT
TFAP2A	KRT4
TFAP2A	KRT5
TFAP2A	KRT14
TFAP2A	KRT16
TFAP2A	KRT17
TFAP2A	L1CAM
TFAP2A	LAMB1
TFAP2A	LHCGR
TFAP2A	LIPC
TFAP2A	LOX
TFAP2A	LTC4S
TFAP2A	MAN2B1
TFAP2A	MAPT
TFAP2A	MCAM
TFAP2A	ME2
TFAP2A	MGAT3
TFAP2A	MIP
TFAP2A	MIPEP
TFAP2A	NR3C2
TFAP2A	MMP2
TFAP2A	MMP7
TFAP2A	MPG
TFAP2A	CITED1
TFAP2A	MT1A
TFAP2A	MTHFR
TFAP2A	MTRR
TFAP2A	MUC4
TFAP2A	MYB
TFAP2A	MYC
TFAP2A	MYO6
TFAP2A	NCL
TFAP2A	NF1
TFAP2A	NHLH1
TFAP2A	NID1
TFAP2A	NME3
TFAP2A	NOS1
TFAP2A	NOS3
TFAP2A	NPY
TFAP2A	NPR1
TFAP2A	NPY1R
TFAP2A	NRAS
TFAP2A	NRGN
TFAP2A	NT5E
TFAP2A	NTRK1
TFAP2A	NTRK3
TFAP2A	OAT
TFAP2A	ODC1
TFAP2A	OXTR
TFAP2A	PA2G4
TFAP2A	PCSK6
TFAP2A	SERPINE1
TFAP2A	SERPINB2
TFAP2A	PDHA1
TFAP2A	PECAM1
TFAP2A	PENK
TFAP2A	PFKFB3
TFAP2A	ABCB1
TFAP2A	PIM1
TFAP2A	PLA2G4A
TFAP2A	PLAT
TFAP2A	PLAUR
TFAP2A	POLA1
TFAP2A	POLD1
TFAP2A	POLD2
TFAP2A	POMC
TFAP2A	PPL
TFAP2A	PPP4C
TFAP2A	PRKCA
TFAP2A	PRKCB
TFAP2A	PRNP
TFAP2A	PSG1
TFAP2A	PTGDS
TFAP2A	PTGS2
TFAP2A	RAD51B
TFAP2A	REV3L
TFAP2A	TRIM27
TFAP2A	SCNN1G
TFAP2A	CCL3
TFAP2A	CCL17
TFAP2A	CXCL5
TFAP2A	SDC4
TFAP2A	SEL1L
TFAP2A	SHMT2
TFAP2A	ST6GAL1
TFAP2A	SLC6A4
TFAP2A	SLC11A1
TFAP2A	SLC19A1
TFAP2A	SLPI
TFAP2A	SMPD1
TFAP2A	SOD1
TFAP2A	SOS1
TFAP2A	SP1
TFAP2A	SRC
TFAP2A	SRM
TFAP2A	SRMS
TFAP2A	SYN2
TFAP2A	SYT1
TFAP2A	TAF7
TFAP2A	TALDO1
TFAP2A	TBXAS1
TFAP2A	TCN2
TFAP2A	TFAP2A
TFAP2A	TGFA
TFAP2A	TGFB3
TFAP2A	TH
TFAP2A	THPO
TFAP2A	TIMP1
TFAP2A	TIMP2
TFAP2A	TK1
TFAP2A	TNF
TFAP2A	TOP1
TFAP2A	TP73
TFAP2A	TPH1
TFAP2A	TPO
TFAP2A	TSHR
TFAP2A	UBE2L3
TFAP2A	UBTF
TFAP2A	VEGFA
TFAP2A	VEGFB
TFAP2A	VEGFC
TFAP2A	VHL
TFAP2A	VIPR1
TFAP2A	RNF113A
TFAP2A	LRP8
TFAP2A	MADCAM1
TFAP2A	BFSP2
TFAP2A	PEX3
TFAP2A	PDE5A
TFAP2A	MBTPS1
TFAP2A	SPHK1
TFAP2A	NOL3
TFAP2A	B4GALT5
TFAP2A	RECQL4
TFAP2A	NRG2
TFAP2A	CELSR1
TFAP2A	DHX34
TFAP2A	SNAP91
TFAP2A	SPRY2
TFAP2A	PGRMC1
TFAP2A	BLCAP
TFAP2A	EXOC3
TFAP2A	BACE1
TFAP2A	SLC13A4
TFAP2A	HPGDS
TFAP2A	HOOK2
TFAP2A	ERVW-1
TFAP2A	PCDHB12
TFAP2A	ATP10A
TFAP2A	SLC25A21
TFAP2A	C1QTNF1
TFAP2A	DEFB104A
TFAP2A	MOGAT3
TFAP2A	APP
TFAP2A	BCL2
TFAP2A	BRS3
TFAP2A	CD82
TFAP2A	CDH1
TFAP2A	CGB3
TFAP2A	CRYAB
TFAP2A	DCBLD2
TFAP2A	ECM1
TFAP2A	FOXA1
TFAP2A	IMPDH2
TFAP2A	KISS1
TFAP2A	KLF12
TFAP2A	LNPEP
TFAP2A	MMP9
TFAP2A	PTEN
TFAP2A	PVR
TFAP2A	SOD2
TFAP2A	SULT1E1
KAP1	ABCA3
KAP1	AHR
KAP1	ALAD
KAP1	BUB1B
KAP1	RUNX2
KAP1	CBL
KAP1	CDC25C
KAP1	CLN3
KAP1	CCR6
KAP1	CCR7
KAP1	DNM2
KAP1	E2F6
KAP1	MEGF8
KAP1	ELAVL3
KAP1	FKBP3
KAP1	GNAI1
KAP1	GNG7
KAP1	HNRNPH1
KAP1	HNRNPH3
KAP1	ITPR3
KAP1	LAMA5
KAP1	LDLR
KAP1	MBP
KAP1	CD99
KAP1	NME4
KAP1	PLCB4
KAP1	PLEC
KAP1	PTS
KAP1	RFC2
KAP1	SCP2
KAP1	SIPA1
KAP1	SKIL
KAP1	SMARCA4
KAP1	SNAPC3
KAP1	SNRPD1
KAP1	TIMP2
KAP1	NR2C2
KAP1	TRIP6
KAP1	EZR
KAP1	SUPT3H
KAP1	CDC42BPA
KAP1	PKP4
KAP1	COPS3
KAP1	LONP1
KAP1	APBA3
KAP1	GABBR2
KAP1	EMC2
KAP1	RASSF2
KAP1	ZBTB33
KAP1	TANK
KAP1	DNM1L
KAP1	PAK4
KAP1	TM9SF1
KAP1	HEXIM1
KAP1	SEPT9
KAP1	FRS2
KAP1	LMAN2
KAP1	CLP1
KAP1	ADRM1
KAP1	FGFR1OP
KAP1	KIF3A
KAP1	LMTK2
KAP1	SACM1L
KAP1	CNOT1
KAP1	RRS1
KAP1	RHOBTB2
KAP1	TNS2
KAP1	LDOC1
KAP1	TMEM245
KAP1	FTSJ1
KAP1	BRI3
KAP1	ASF1A
KAP1	RPL36
KAP1	RTTN
KAP1	TSKU
KAP1	DECR2
KAP1	STK36
KAP1	ZDHHC1
KAP1	REPIN1
KAP1	DERA
KAP1	CD320
KAP1	DACT1
KAP1	UBR5
KAP1	LIMA1
KAP1	JKAMP
KAP1	PUS7
KAP1	ZCCHC2
KAP1	XKR8
KAP1	SETD5
KAP1	ADI1
KAP1	ECHDC2
KAP1	MFN1
KAP1	KMT2E
KAP1	NPDC1
KAP1	SLC12A9
KAP1	ARID1B
KAP1	TRMT5
KAP1	PHF12
KAP1	RDH14
KAP1	FANCM
KAP1	SPTBN4
KAP1	MID1IP1
KAP1	PBLD
KAP1	RNF25
KAP1	FNDC3B
KAP1	CASD1
KAP1	CDC73
KAP1	OGFOD3
KAP1	IPO4
KAP1	FBXO31
KAP1	HDAC11
KAP1	EEPD1
KAP1	TRIM11
KAP1	ABLIM2
KAP1	SNHG7
KAP1	TICRR
KAP1	RFT1
KAP1	DNER
KAP1	SHKBP1
KAP1	GTF3C6
KAP1	L3HYPDH
