Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
GLUL	5.88219	5.62444	4.93531	5.13954	5.65397	7.66522	6.81436	6.66762	6.21719	6.766	8.10435	6.34804	6.98635	8.44715	8.76725	8.71084	7.13287	9.43825	6.48877	6.12301	7.64818	8.90704	5.76683	8.463	6.53098	8.04761	6.53668	6.59581	7.63203	7.31776	6.69765	6.72243	6.30894	5.91819	6.50175	6.70097	6.90375	8.62279	6.36759	6.20636	5.14482	6.5342	6.00587	6.67183	7.62436	4.53885	6.32014	5.07773	8.36732	6.80446	7.28345	4.98738	7.36584	7.87273	6.58285	6.2182	6.02578	6.42877	8.34695	5.66848	8.72502	9.47455	6.74552	5.47839	7.5957	6.27763	7.21816	7.10136	8.22754	6.7183	6.98849	6.61141	7.66203	6.97958	6.93711	7.69443	7.0964	7.08452	6.54775	5.36598	6.62454	6.1337	5.61636	5.13488	7.56491	5.51172	6.64453	6.0626	7.13201	7.63739	5.8271	6.0114	5.29814	7.64509	5.88106	5.41369	5.42912	7.99601	6.03767	8.17917	4.31013	6.37853	7.64705
GM2A	4.37012	3.77046	3.88303	3.69577	5.25014	5.65833	3.97571	4.77172	4.91999	5.71002	3.66896	4.55688	5.2406	5.00038	4.87103	4.95241	4.84591	4.70931	4.5247	4.50036	4.17394	3.48339	4.19385	5.07217	4.02246	4.46463	4.8397	4.35473	5.34601	5.34705	4.69898	4.85394	4.29837	5.12861	3.78005	4.75197	4.48692	4.12271	2.9341	5.18931	4.30058	4.98109	5.09341	5.09511	4.63456	3.97632	4.68124	3.96994	4.26659	5.2843	4.4283	3.34339	4.82569	5.68445	4.98267	5.7971	4.35725	5.09198	5.22284	5.50902	4.56973	4.85479	5.75455	4.73103	4.86568	5.0122	5.87456	4.7377	4.74995	4.09182	4.66469	4.64363	4.13868	4.74448	4.75268	4.39482	4.6421	3.82778	3.93561	3.58062	4.88242	4.25726	4.19945	5.8686	4.97853	3.95485	5.06971	5.01349	4.52242	3.99659	4.19723	4.58436	4.72656	5.67508	4.88315	4.16246	5.08052	4.10747	4.44287	4.25306	3.34755	5.96334	4.6617
GMDS	3.40043	2.73103	4.4499	4.03593	2.32106	3.25261	2.75315	4.94833	2.50263	3.90998	2.78231	2.35946	2.47385	2.52511	2.00297	3.7808	3.14727	3.3372	2.69537	3.23036	3.65593	3.61756	3.31877	2.93343	1.52247	2.11325	3.97885	1.52832	1.79787	4.05723	3.39681	2.37208	1.776	3.22925	4.54762	2.75528	2.82405	2.921	5.02755	2.27187	2.76556	1.74238	1.9938	4.17782	2.82923	2.992	4.11545	1.96025	3.23816	3.68208	2.25235	3.13485	2.04882	2.24895	3.74834	3.08313	2.86162	3.81973	1.68763	3.46208	3.43852	4.03003	2.21387	3.29181	3.4456	2.36315	2.65701	2.30051	1.93754	1.92316	2.62574	2.57503	4.25809	2.00302	5.00856	2.27033	2.69458	1.37603	3.22633	0.806019	1.28619	1.99336	3.47242	1.00477	3.51725	2.9158	2.45863	2.86073	2.43056	3.10116	3.23759	3.55135	3.27076	1.48196	2.56777	1.06129	4.64131	2.93873	3.55697	2.35115	3.5504	3.99418	3.20432
GNA12	3.94439	3.08322	3.23853	3.56474	3.87582	3.7609	3.46189	4.25148	3.39546	4.36104	2.76184	4.08427	4.10561	3.23109	3.77381	3.3963	4.00506	3.82958	3.82876	4.29657	2.84175	3.7443	2.72882	3.4716	4.0322	3.38192	4.1248	3.45169	4.09646	4.10591	4.2775	3.59494	3.68128	3.60627	4.15945	3.88453	4.33186	3.15953	3.12904	3.82556	5.27642	3.42178	3.6366	3.66965	3.86461	2.6813	3.71005	3.63525	3.06446	3.88188	3.49883	3.35286	3.78758	4.40429	2.67619	4.63871	4.378	4.82427	4.07329	3.56355	4.08538	3.78594	3.90914	4.45008	3.62212	3.8553	3.92559	4.18648	3.22683	3.85911	4.13654	3.6052	3.35247	3.8363	2.95482	3.51936	4.13557	4.41483	3.40118	2.99799	3.01972	3.83322	4.14177	3.99744	4.64915	3.57742	3.65921	4.34044	3.90242	3.69775	3.60806	4.3808	4.18266	4.48691	2.9583	3.7866	4.51252	3.94811	4.29895	3.76721	2.6651	4.81989	4.10487
GNAI3	2.80148	2.06139	2.59695	2.96729	2.31728	2.34765	2.26492	1.93093	2.59689	2.16644	2.28221	2.22631	1.84274	2.01951	2.21305	2.41149	1.77407	2.78494	2.35401	2.48242	2.46231	2.43752	2.22291	2.40444	2.27711	2.30403	2.52029	2.13386	2.24096	2.44411	2.66276	2.02663	2.05002	2.179	2.16836	2.27817	2.45846	1.47394	1.85595	2.5285	2.4734	1.35914	1.92731	2.09081	2.23533	0.918482	2.62674	2.15305	1.30887	2.09336	1.87833	1.65101	1.88124	2.0436	1.95332	1.66293	2.71006	2.33668	2.03109	2.52962	2.71401	2.15119	2.13645	2.83008	1.8917	2.47355	2.14871	1.78385	2.17747	1.96823	1.62214	2.65366	1.94095	1.69001	2.98868	1.70026	2.37967	1.51189	2.14942	2.33501	1.73533	2.09659	2.4446	2.25999	2.4233	2.44259	1.97318	2.71864	2.0055	1.95273	2.18648	1.83882	2.8048	2.25321	1.96386	2.37887	2.22204	2.26762	2.97982	1.92432	2.82597	3.20948	1.85961
GNAL	-0.636115	-1.19672	-2.09713	-1.11608	-1.47496	-1.12406	-0.424484	-1.73332	-0.101595	-1.76463	0.7992	-0.00354531	0.603998	-1.69604	0.0677283	-0.962372	-2.65684	-0.681818	1.44845	0.849438	-1.74147	0.543962	-1.97432	-1.33321	-2.24461	-3.35608	-1.26174	-0.58056	-2.28917	-1.12979	-2.73899	-2.04426	0.00901692	-3.31693	-1.5349	0.222465	-0.976278	-2.98329	-3.54908	-2.39497	-0.446291	-0.244114	0.600701	-1.52931	-1.10236	0.56735	-1.70369	-1.15596	-4.56222	-1.12047	0.180394	-1.52066	-1.96742	-1.16174	-1.19056	-1.26041	-1.89978	0.187674	-1.73427	-1.42704	-2.40003	-2.40124	-0.42404	-0.647308	-1.46503	-1.8749	-2.9313	-1.55333	-0.935936	-1.91856	0.123837	-2.88568	-0.215748	1.15808	-0.0145471	-1.31789	0.0707444	-1.5528	-0.768821	-0.667798	-2.57553	-2.33727	-2.24529	-2.05803	-1.14827	-0.891848	-2.00279	-0.833785	-1.68188	-2.71518	-1.08977	-2.2505	0.090185	-1.37426	-1.01965	-0.202947	0.716011	-1.74838	-0.946196	-1.5441	-3.30466	-0.407698	-2.2348
GNAQ	3.19414	3.15829	3.71418	3.27703	4.56306	3.97055	4.25174	3.66038	3.7087	3.53504	4.33839	4.77636	4.37084	2.84477	3.8612	5.07984	3.88511	4.26988	4.66025	3.90182	1.71235	3.12492	0.88195	2.09894	4.34304	3.45331	4.69458	3.06992	3.91563	4.34982	3.61765	3.86919	3.87211	3.99069	3.85141	2.86843	4.2755	3.78962	4.20088	3.24622	3.5454	3.7912	3.79499	3.12682	4.10292	3.71552	4.29597	4.61711	3.54457	3.59311	4.27265	3.67056	4.14921	4.16776	4.27164	4.49569	3.90397	3.89361	3.04777	2.7369	2.01566	4.01454	2.90773	3.78564	3.83506	3.75225	3.60189	4.58494	4.54562	3.92563	4.34963	1.38329	3.52429	4.2457	4.83535	4.63921	4.39339	3.73538	4.74052	4.38238	3.60724	3.13156	3.16124	3.44242	4.32229	3.35388	4.74698	3.64234	3.67193	4.71544	3.64825	3.67107	3.49893	3.88337	4.4445	4.78074	3.54502	4.38635	3.87033	4.06448	3.7314	3.79511	3.53157
GNRH1	2.71713	0.152864	-1.98511	-0.352318	-1.07978	-1.7397	-3.07921	-1.25141	1.28767	-1.90064	-1.09005	-0.126518	-1.11949	-0.839999	-1.24124	-1.04578	-1.98092	-0.675574	-0.374131	0.0840017	-0.488494	-0.0490223	-1.26092	-1.42596	-2.24499	-2.75816	-2.19912	-0.267209	-1.43594	-1.26421	-0.716264	-1.42153	-3.49708	-1.96585	-0.529851	-0.539802	-1.2692	-2.05583	-1.14381	-1.95123	-1.32461	-0.222696	1.40836	-1.30319	-1.09424	0.32491	-2.9453	-0.564359	-2.47126	-1.05973	-0.762737	0.961549	-0.744509	-1.59334	-2.50795	-1.62401	-2.03578	-0.33375	-1.0828	0.678045	-1.93665	-1.87307	-0.211916	-1.19378	-2.03814	-1.99967	-1.92195	-1.22167	-1.59028	-1.39843	-0.633201	-1.11665	-3.98093	0.0340051	-1.07314	-3.07492	-0.525139	-2.9838	1.50969	-1.16274	-2.07364	0.324976	-0.424982	-3.1957	-1.77069	-1.23341	-0.785405	0.0958926	-2.63601	-4.4543	-0.192353	-1.6417	-0.347663	-2.04626	-0.343731	0.00990348	1.17696	-1.67615	-0.703849	-0.167739	0.0328405	-0.0517413	-1.9863
GNRH2	-1.73641	-3.93211	-1.2405	-1.55785	-0.88842	-5.64145	-5.44039	-4.6126	-5.7226	-2.90192	-4.71972	-3.0538	-1.02124	-3.08414	-5.72796	-3.94753	-3.36809	-5.88111	-5.68527	-4.82898	-4.89804	-3.39703	-1.98864	-4.49764	-1.98628	-2.65991	-0.778945	-3.46174	-3.63048	-0.831542	-2.73349	-5.47303	-1.7708	-3.59007	-3.91273	-3.26598	-3.13442	-5.60143	-5.43788	-3.66033	-5.08434	-2.4199	-2.35758	-3.97753	-5.55058	-2.09342	-3.85176	-4.63603	-2.78805	-3.76884	-2.96827	-5.75398	-1.87508	-1.98052	-1.87918	-1.7888	-4.23928	-3.38392	-1.81052	-4.0566	-5.23072	-3.27732	-2.62824	-4.26545	-3.46345	-4.85562	-3.21602	-2.67801	-3.43063	-3.35557	-3.85688	-5.0184	-3.78498	-1.74689	-3.53561	-4.2986	-4.78444	-2.00102	-2.0185	-5.89738	-3.3539	-4.70606	-3.87105	-3.4653	-4.88189	-3.74276	-4.30187	-3.33652	-2.76015	-5.35605	-3.24791	-4.3508	-3.94985	-4.16517	-4.28988	-0.77637	-6.10849	-1.75848	-2.65623	-2.2845	-1.63943	-1.48074	-3.4241
GPLD1	-3.19028	-2.0741	-2.56356	-1.85185	-3.05278	-3.05092	-3.49623	-1.94407	-1.22519	-3.82925	-2.44114	-2.82585	-2.57598	-3.18549	-2.6635	-2.0512	-3.18196	-1.73259	-2.56423	-3.36398	0.212558	-1.99458	-4.56804	-2.65077	0.186396	-2.55749	-2.3177	-2.55571	-2.48741	-3.36203	-2.92823	-2.60948	-3.53077	-2.87669	-1.49213	-2.16356	-6.45079	-3.22664	-2.73187	-4.50277	-2.83085	-1.69055	-2.12962	-3.49804	-2.12998	-3.08785	-3.68949	-2.85788	-2.90802	-2.44135	-1.21675	-2.28899	-3.06216	-1.45558	-1.80147	-2.18763	-5.83886	0.193763	-3.14891	-2.6818	-2.85593	-1.40826	-1.92753	-1.7019	-2.51929	-3.62766	-3.27186	-3.45005	-0.152052	-2.80558	-1.91272	-0.911298	-2.58761	-1.74133	-5.11501	-2.12312	-3.27638	-2.18811	-1.03718	-3.15485	-2.32449	-1.14591	-0.0581362	-4.13628	-0.82467	-3.98466	-5.2963	-1.38526	-2.92452	-2.65005	-2.01995	-5.9302	-2.60325	-0.00956737	-4.54735	0.357418	-3.51797	-2.33788	-2.87306	-3.34933	0.579405	-2.75528	-1.69608
GPR31	-3.05939	-5.84005	-5.14844	-3.18039	-3.33693	-2.10645	-4.17841	-3.02869	-2.13869	-2.9448	-4.23534	-3.18414	-3.74277	-6.21448	-2.88101	-2.41253	-3.84308	-1.11662	-3.2009	-3.56699	-6.22102	-5.45697	-4.18609	-6.82062	-5.55718	-5.22001	-4.90928	-5.52169	-4.69042	-3.42754	-3.64143	-3.09557	-5.59628	-3.23498	-4.01332	-2.926	-4.77933	-4.4787	-6.76085	-4.56827	-6.40732	-7.20231	-2.98012	-2.24161	-2.62564	-4.14075	-3.01803	-5.95901	-4.77777	-3.21735	-4.12132	-7.07696	-4.61309	-1.98157	-2.65467	-2.01867	-7.16741	-1.76359	-3.1335	-2.37957	-6.5537	-5.18527	-2.58865	-5.58843	-3.08599	-3.47816	-2.01544	-2.60867	-5.75361	-3.41166	-4.44289	-6.34138	-4.27904	-3.7073	-4.18052	-3.51739	-4.52246	-2.90897	-3.49348	-4.6354	-3.53938	-3.02904	-6.77899	-3.55793	-3.20487	-4.23073	-4.03988	-1.02414	-3.86225	-4.67903	-3.89282	-4.28012	-2.64056	-3.73043	-2.8055	-5.79979	-3.73103	-4.18099	-2.08612	-4.82987	-7.04987	-2.49886	-4.06901
GPR39	-1.62218	-0.857674	1.49982	-0.532804	0.0478166	-1.11264	0.766494	1.28887	-0.943466	1.06346	-0.198519	0.898698	-0.199164	1.1786	1.00579	0.9392	1.1393	0.1277	-0.00521688	-0.751079	0.482982	-3.95265	1.60628	1.2783	0.631644	2.42747	1.88045	1.54161	-3.67152	-1.66448	1.93665	-0.739284	-0.137755	-1.90865	-1.70584	1.01189	-3.40993	0.542399	-0.649471	-2.28634	-2.08099	0.177654	-1.59127	0.429888	-0.251778	-2.1751	-1.81009	-2.21765	1.95008	1.30906	-1.66946	-3.6251	0.484758	-0.0306086	-0.132857	1.57388	1.89917	-1.92366	2.68053	0.13118	-0.464411	0.61237	0.108324	-1.55161	-2.29504	0.583121	0.393988	2.08508	0.718149	-1.36033	0.883436	-1.25209	-2.70133	2.0736	1.34221	0.758386	0.825566	-1.20077	-2.21154	-1.33851	1.0937	-5.16214	0.385584	1.64048	0.40798	1.18048	1.27548	-0.109936	0.129541	1.20653	0.573995	1.67155	-4.1429	0.741334	0.617448	-0.859642	-3.97961	0.719853	1.51218	-2.1787	-3.37562	0.223645	0.149563
GRK5	1.01726	0.112215	-0.568076	1.7589	1.43682	0.0116294	0.428321	0.335187	1.4628	1.43355	0.44692	0.856195	0.532236	0.775001	1.45628	0.441833	-0.204765	0.97741	1.479	-0.27351	1.4994	2.93159	1.16744	0.729123	-0.75654	0.321373	0.272508	-0.368234	-0.104156	0.693762	0.789552	0.0588015	0.172288	0.603238	1.35056	0.0322092	0.0439749	1.04319	2.74578	1.46883	1.21206	0.980642	2.61945	0.708868	1.21745	0.905656	0.304022	1.64408	1.40123	0.621206	0.937695	1.23978	0.0699547	1.51455	0.511896	1.37074	0.288771	0.286911	0.426293	0.939822	-0.764524	0.253894	2.09348	1.24731	0.625576	0.863349	1.46873	0.774697	0.399841	1.99831	0.822914	-0.0844204	0.834139	1.19183	-0.679142	0.961735	0.94575	1.7871	1.3737	0.752322	0.238596	1.44992	-0.0686725	0.377098	0.549352	0.659683	-0.0152165	1.57362	0.28417	-1.01818	1.02301	0.53235	0.652453	0.75209	0.920942	1.13697	1.00156	-0.0190489	0.812164	0.999662	-0.878644	1.19203	0.27932
GPS1	4.18155	4.04289	4.049	4.3449	4.69964	4.65696	3.82799	4.10437	3.86295	5.92763	4.89245	3.50984	3.98244	3.94105	3.49531	3.38718	3.41176	3.35245	3.40629	4.26028	4.3103	3.83435	4.44821	4.44133	4.86617	4.63318	4.04909	5.06759	3.71252	3.18904	3.75245	3.92967	3.06946	4.22447	4.4575	5.71927	3.05976	4.06942	5.33639	3.69662	4.84408	3.56715	3.73645	3.9054	3.80135	3.59791	3.59445	4.02484	4.38797	3.55558	4.14313	4.47347	3.97221	3.73691	4.07768	4.46103	3.31988	4.63911	4.35693	4.49825	3.86013	3.8397	3.72197	3.27918	4.27919	5.22645	5.50244	3.09339	4.1219	4.1142	4.53226	3.77491	3.89694	3.47148	2.98912	3.36085	3.10026	4.20905	4.4864	3.08857	3.81905	3.01731	4.42357	4.00589	3.87129	4.00323	5.16426	4.86821	4.55036	2.67189	4.65713	3.86664	4.11285	5.99824	3.6485	3.48148	4.18885	3.92494	3.39435	3.37984	4.01079	3.64762	4.45118
GPX1	6.59312	7.06434	7.21411	6.61485	5.94255	6.9701	6.84493	7.1549	6.71632	7.65433	5.91429	6.59936	6.27276	6.27179	7.06524	6.46855	5.95859	6.71249	6.58038	6.68366	6.65301	6.68672	6.4904	7.82906	5.65986	5.81858	6.74841	7.19747	6.62778	6.94802	5.25878	6.87181	6.39225	6.32891	6.96416	7.2279	7.0199	6.65148	5.77294	4.88008	6.29187	8.04286	6.862	6.51375	7.12515	6.87022	6.81765	7.16571	6.68459	6.20928	7.27135	7.35724	6.00314	7.11866	6.92659	6.1085	5.78827	7.55973	7.57127	7.13101	6.92929	5.8902	6.54059	7.17587	6.73093	7.00456	7.14775	5.49181	5.84727	6.24039	6.34736	5.40271	6.84791	6.26593	6.40981	6.98069	6.68242	6.82368	6.01637	6.83296	6.55159	6.37231	6.20526	7.03591	6.69284	6.94696	6.95309	7.41024	7.75096	6.45951	6.41316	6.69384	6.62927	6.9476	7.59022	6.94566	5.81032	6.39106	6.4683	6.68719	5.42143	7.1614	6.54079
GPX3	2.56919	2.36874	0.776531	3.49841	3.93799	5.17445	3.79221	3.73625	5.25281	4.6046	4.11972	6.38734	2.9842	4.62356	5.55763	4.35272	1.75135	3.90491	3.64386	3.63702	2.7171	4.75946	0.718122	3.63418	1.4009	1.72718	3.47193	3.03306	4.7686	3.6495	3.15988	3.14975	2.46854	3.53423	2.95122	4.94693	4.0735	2.98859	3.56451	3.30122	1.90111	8.51158	5.2554	2.8832	5.63492	4.10096	3.93248	3.14871	2.08554	3.56883	5.67495	6.39702	2.36499	4.75311	2.78866	5.94976	1.89975	5.4601	3.87452	3.35201	2.70193	3.05181	4.34061	3.65589	2.43027	3.38445	4.58101	2.79646	4.01613	1.78336	5.30539	2.79916	3.65545	4.96029	0.249981	5.73974	4.08621	1.91463	4.44048	3.3024	3.14422	4.24378	1.7514	2.37424	4.05536	2.54795	2.04352	3.77403	3.06901	1.30895	3.93595	2.56795	2.42433	4.61493	3.69038	6.08692	4.59686	2.78355	4.65276	1.66625	1.28788	4.46424	2.69102
RAPGEF1	4.02937	4.00307	2.93488	4.08042	4.00411	3.41632	3.06139	4.00747	4.13587	4.4103	4.02219	3.87221	3.99017	3.59406	3.78803	3.4079	3.43215	4.30374	3.93738	4.42624	3.46411	4.47258	3.57459	3.06327	3.03674	3.0847	3.56783	3.8271	3.38427	3.8952	3.91861	3.36131	3.30205	3.47265	3.76555	2.93945	3.86715	3.15447	3.26	3.19289	3.99114	3.13843	4.90345	3.31016	3.76363	2.47916	3.25012	3.02629	2.8259	3.54466	3.65201	3.12119	3.47803	4.43887	3.97385	4.25288	2.61367	4.65573	3.77792	3.89043	2.71939	3.39459	4.6361	4.40646	3.52823	4.15147	4.19627	3.38167	3.47657	3.805	4.04348	3.1782	3.43543	4.2046	1.98587	3.18908	3.37201	3.76322	4.02841	3.68381	2.86564	4.27962	4.19116	3.7426	4.1497	3.01327	3.12108	4.46987	3.89896	2.9127	2.91122	2.67088	3.60285	3.68832	3.27058	3.39909	4.11587	3.85501	3.66769	3.32217	4.48008	3.87096	3.68578
GRN	6.77026	6.81252	5.74356	6.20158	6.67719	7.55846	6.30289	7.31433	6.85503	6.99177	7.08341	6.32503	7.40436	7.29502	6.83007	6.5295	6.21908	6.85027	5.96337	6.92748	7.13359	7.51633	6.34463	8.03642	6.76701	7.33323	7.12456	6.69052	7.37738	6.9835	8.32385	6.26976	6.02652	6.81062	6.76428	6.18269	7.07035	6.9931	7.44275	7.00648	6.86933	6.4949	6.38649	7.55472	6.55347	6.00569	6.72699	6.10931	6.90277	6.53062	7.09547	6.424	6.29048	7.12156	6.78672	6.55781	6.33915	7.2132	6.77475	7.29929	6.85483	6.90253	7.24382	6.41772	7.52454	7.42668	7.9449	6.15962	6.81265	6.05919	6.89291	6.32521	7.29926	6.58837	6.54806	5.98997	6.26113	6.54065	6.33125	5.22896	6.50063	6.5616	6.42071	6.86885	6.84626	6.36559	6.60908	7.78399	7.14652	5.38062	6.85165	6.86299	6.98627	6.15226	6.75984	5.93635	7.42272	6.80526	7.14825	6.14846	6.45219	7.02431	7.16666
GRIN1	-7.22727	-3.96354	-1.71393	-4.41935	-3.69746	-2.91799	-1.47182	0.587197	-4.75403	-1.34839	-2.58122	-3.64466	-0.51833	-2.8144	-1.88902	-2.69356	0.255831	-1.40474	-3.35915	-2.43414	-1.22211	-1.47426	1.26197	-5.52906	-4.51074	-2.35744	-1.10677	0.710424	-2.75501	-2.65486	1.08891	-3.91949	-1.88969	-1.43563	-1.59838	-3.23852	-4.31785	-1.35674	0.713091	-2.44383	-4.47191	-3.58883	-2.53103	-4.07036	-1.12258	-0.687439	-1.15359	-2.49754	-4.01212	-0.975835	-2.50784	-2.37602	0.795667	-1.01195	-4.70416	1.4701	-1.19637	-4.83461	-4.60094	-3.69571	-1.36733	-2.26436	-3.82317	-2.84046	-2.68753	-2.46078	1.28393	-2.44265	-0.198399	-1.18722	-2.34399	-4.24247	-3.17714	1.09907	-0.150873	-0.490827	-1.72841	-4.15798	-3.1624	-1.87352	0.208623	-2.31122	-0.752734	-1.76813	-0.70875	-4.20222	-3.94098	-3.09104	-1.41076	-0.928048	-2.47198	-1.35986	-4.25881	-3.39448	0.430241	0.454659	-0.398452	-1.76606	-5.17308	-1.76573	-1.10727	-2.69274	-0.363831
GRINA	6.21602	7.19195	7.97529	6.31892	7.2876	6.59992	6.21232	7.433	5.91868	6.82415	6.43321	6.38079	8.22622	6.65173	6.3921	7.16797	7.33802	6.42311	6.55677	6.48708	7.03533	6.09133	7.57625	7.46363	8.96492	7.90125	7.38198	7.97874	7.90348	6.10419	6.39101	7.90946	7.4572	7.7825	6.45903	7.01655	7.44009	6.96754	8.22719	8.36904	6.6755	5.57869	6.05687	6.89118	6.47571	7.20359	6.95667	7.43277	6.57351	6.89608	7.2286	6.82669	6.58311	6.41852	6.78188	6.7861	5.88791	7.78689	7.81792	7.26691	7.13648	5.98444	7.11007	6.09563	6.8808	8.97307	8.47656	6.8245	6.59687	7.51769	6.98084	6.92967	6.86909	6.62364	6.59814	6.47364	6.73225	7.30421	6.04182	7.84597	7.61888	6.40298	7.05094	6.87187	6.32659	6.6878	7.48229	7.03863	7.10629	6.80449	5.85456	7.95369	7.56351	8.0448	7.24252	6.70936	6.56602	6.7778	7.01401	6.59987	6.65887	6.54921	8.4406
CXCL1	0.541371	4.43145	-6.06552	0.976874	0.061341	-4.29655	-3.51053	-1.87538	2.29825	2.80304	-1.20489	-0.0568278	-0.425796	-2.96164	-0.990741	-3.1432	-3.53777	-3.07678	0.492516	4.03752	-3.20092	1.37413	-4.10317	-5.15274	-4.56738	-4.57805	-2.65644	-5.43877	-3.80015	-0.0966968	-1.31059	-1.4557	-2.4259	-3.10767	0.561454	-0.599155	-0.356563	-6.25653	-4.09298	-1.37683	1.68263	-4.21251	2.93861	-0.0678456	-0.996232	-1.16356	-1.27976	-3.48378	-3.65479	0.482953	-0.979513	-1.76523	-3.94522	-2.95755	-3.42737	-0.284701	-2.69217	6.22996	-0.170165	2.59208	-2.7159	-4.19546	-0.232715	1.71365	-4.53359	-4.51072	0.81538	-0.50022	-3.50077	-3.03328	-1.34206	-5.6735	-4.12274	-1.56549	4.35695	1.58545	-3.85458	-6.24109	-1.90806	-0.423198	-3.009	1.53366	3.91264	-0.145891	-1.67901	-0.533109	-3.95697	0.629239	-4.00022	-0.0338732	-4.22494	6.76579	0.899666	0.0459765	-2.62305	-0.154631	0.0308235	-2.73551	0.0711431	-2.9396	-4.06006	1.5646	-6.40113
PDIA3	7.22532	8.21763	7.67411	7.06534	6.75998	6.88993	6.61828	6.78676	6.47191	7.45578	6.99233	6.59327	7.13776	6.83186	6.47484	8.22219	7.60668	7.32071	6.45817	6.72837	6.73611	8.58967	6.82028	8.62805	6.59753	7.59403	7.62485	7.37657	7.37468	6.98892	8.6623	7.66427	7.24622	6.93718	7.54395	6.83555	7.66495	7.28314	6.95967	7.56453	6.96174	6.46911	6.78592	8.5286	7.5345	7.23478	8.15459	7.46271	8.42008	7.65237	7.27973	8.17672	6.93662	6.84975	7.8873	6.72185	8.11224	7.19162	7.06728	7.75895	7.10797	7.0056	6.72342	6.96105	7.7844	7.19559	6.55947	6.91136	6.53668	6.93532	6.9118	7.32537	8.64947	6.95636	8.115	6.79092	6.45507	7.12402	7.21641	6.71628	6.9754	7.48541	6.97213	7.4271	6.95578	6.5525	7.46139	7.72158	7.32463	7.62733	6.80041	8.78109	7.44923	7.1816	7.86776	7.02276	6.77278	8.06466	7.40202	7.01338	7.70516	7.17179	7.90034
