Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
ZER1	-0.762965	-1.14634	-0.264942	-1.33058	0.0569622	0.177634	0.850557	0.652714	-0.422663	0.703154	2.14521	0.605762	0.712302	1.0653	0.744264	0.84735	0.331093	2.16593	0.94822	-0.187695	0.646951	-0.905141	0.677807	0.353559	2.27052	1.51093	-0.613145	0.34657	0.688956	-0.265709	-0.014978	-1.29517	0.875908	-0.492764	-1.25249	-1.33955	-0.746886	0.669693	0.934435	1.35826	0.711773	-0.628729	-0.204069	-0.690308	0.545785	-1.53527	-0.399643	1.39872	-0.378408	-0.952197	0.683207	-1.54463	2.45992	-0.339876	0.668105	0.468882	-1.74559	-1.84922	-0.30054	-1.42171	0.717415	0.26547	-0.259751	-0.465872	0.760212	-0.0231281	1.44268	-0.0623651	0.590814	-0.0224121	0.938706	-0.788836	0.145548	1.63955	-2.25813	-0.175146	0.738895	0.393483	-0.141023	0.713083	0.342367	0.101074	0.24672	-0.485205	-0.395556	-1.03322	0.304389	-1.13043	-0.333326	-2.2487	-0.876847	-1.27319	-1.38444	-0.475302	-0.485497	-0.783365	-0.383542	1.33386	-0.936465	-0.140556	1.92149	-1.32881	-0.949896
TAB1	0.307149	-1.43611	0.855508	2.19612	0.706349	0.255238	0.82786	0.622961	-0.700123	0.793296	0.329988	-1.10954	0.138226	0.532412	-1.24288	-2.78345	0.418254	-0.693831	0.286896	-0.838289	1.64329	-0.774396	0.812566	1.63258	1.6195	-0.19692	-0.418433	1.29624	-0.378036	-1.35321	0.0166449	0.3009	-0.618005	-0.419212	2.54342	-0.0767013	-0.359804	-0.761293	1.66882	0.292797	1.27898	-0.922594	0.544218	-0.265475	0.268896	0.499728	-0.525242	0.78015	1.45873	-0.308974	-0.741153	-0.320645	-1.21507	0.44924	2.33956	-0.627017	-1.27016	-0.171744	-1.86565	-0.277139	0.194684	-1.64097	0.700435	-1.17921	-1.27704	-0.00903878	0.493422	-0.215491	-1.0338	1.12446	0.103788	-0.807671	0.229523	0.664994	-1.39563	-1.33887	0.464246	0.85069	1.03511	-0.155418	0.666855	0.586468	-0.240061	0.198339	-0.987294	0.559195	-0.923798	0.124644	3.07002	-0.968018	0.637856	-0.42457	0.179707	-0.495479	-0.695102	-1.20938	0.901516	-1.03368	-0.608689	0.50376	-0.334606	-0.900629	-0.460673
HAX1	3.28235	-0.33841	-0.983524	0.226537	-1.37205	-0.680302	-1.34209	-0.417348	-1.02989	-2.0622	-0.487584	-1.38443	0.34317	-0.441425	0.735345	-1.24499	-0.315241	-1.49418	-0.905935	0.0452229	-0.940614	1.38577	0.639071	0.714607	0.700149	0.208841	-0.224881	-0.0437089	1.20377	-0.904194	-0.836974	0.875989	-0.103254	1.60078	-1.48531	1.34254	-0.0847213	1.10424	1.04638	0.0630309	1.10536	0.402802	-0.653695	-0.707492	-0.0643652	0.982176	-0.189943	-1.59986	1.76931	-1.37182	-1.26625	0.558926	0.358689	0.163707	0.115279	-1.70597	-1.20873	-0.275211	-0.00533362	1.15005	0.646349	0.176797	-0.133535	0.463502	0.599905	2.61887	-1.16889	0.621472	0.264197	-0.91073	0.0225131	2.75077	0.561415	-0.198613	0.97649	0.63347	-0.0530097	-1.48728	-0.381442	-0.951285	0.60099	1.77166	0.58346	0.2129	0.0989698	-1.28416	0.484725	-0.434826	-0.596061	0.704384	-0.0889363	-0.197863	-0.736539	1.30722	-0.21126	0.750147	0.110167	-0.62982	-0.735905	-1.08739	-0.314087	1.28341	-0.594347
BAIAP2	-1.05328	-0.949821	0.762318	-0.914324	0.508293	0.340774	-0.392701	-0.641506	-0.494451	2.52288	-1.41544	-0.269172	0.243928	0.547565	-0.2682	-0.423963	-0.614601	-0.591235	0.0405111	0.130175	1.86919	-0.297718	0.944845	0.474599	2.48064	0.784844	0.0541774	1.74581	0.367972	-1.14969	0.393068	0.0783353	-0.591544	0.448947	-0.477089	1.38796	-0.0868793	0.511831	-0.594176	0.135224	-0.0281743	-1.20439	-1.54028	-0.693649	0.611438	-1.42747	-0.555425	1.22945	1.30644	-1.10869	0.827623	-1.43661	1.12233	-0.44474	1.13092	1.14188	0.259877	-1.39702	0.337123	-0.0670949	0.0317215	0.222493	-0.328863	-0.715148	0.517764	2.19739	1.01371	-0.665779	1.05788	-0.72338	0.838337	-0.0471726	-0.259382	-0.132327	-3.93649	-0.0825385	-0.805873	1.25457	0.147109	1.00538	-0.568137	-0.658044	-0.818889	-1.97605	-0.688939	0.269052	1.06716	-0.516892	1.62567	-0.507999	-0.16912	-0.949615	-0.0230124	1.8947	0.0139753	-1.1018	-0.00689977	0.611069	-0.859722	-0.416382	0.19539	-1.26805	0.651481
TIMM44	1.44622	1.36092	1.98493	2.65357	0.617534	-0.65131	-0.214173	1.0907	1.88642	-0.00631706	1.73586	-0.285065	-0.84764	-0.820818	-0.714857	-2.20552	-1.56979	-1.60495	-0.885136	0.464686	-0.410416	2.34664	1.21268	-0.556856	-0.220591	-0.778626	-0.56181	0.682339	-0.28311	-0.461808	-0.45741	-0.888153	-0.975618	0.557296	0.364857	0.878556	-0.863828	0.212163	1.05124	-0.36278	1.55016	-0.529462	-0.417666	-0.248734	-0.575762	1.19872	-1.61492	0.305347	-0.0437459	-0.226146	-0.547121	1.32388	0.164699	-0.666407	0.591365	-0.624087	0.449209	0.494758	0.369182	1.33317	-0.735289	-0.910376	0.786604	-1.74721	-0.243514	0.332202	0.974733	-0.92162	0.0332691	0.441095	-1.36447	0.285221	-0.642547	-0.247624	-0.362665	-1.0346	-0.141641	0.0573892	0.980502	0.088973	-0.864927	-0.493665	1.54334	1.39378	-1.97126	0.019827	-0.503702	0.40898	-0.248954	-2.13179	1.31017	0.783462	1.38047	-1.38141	-0.345486	-0.355758	0.02708	-0.744247	0.580947	-0.404143	1.6988	-0.234145	-1.30223
ZBTB18	0.1516	0.679605	-0.0825533	-0.410904	0.573155	0.881529	0.508097	0.383081	0.855561	-0.210082	-0.833164	1.20776	0.659972	-1.97495	1.40571	-0.28713	0.0759606	1.54161	1.19645	0.428695	0.903237	-0.624821	-0.464909	-2.25417	-0.0106181	-1.03638	-1.10806	-0.920213	0.417771	0.675216	0.767534	1.38881	-1.52148	-0.00253327	-1.1422	-0.357486	0.96128	-0.96133	-0.905669	0.828486	-0.499046	0.182219	0.973687	-0.141997	-0.916147	1.06042	-2.13808	-0.337111	-1.15495	0.0888175	0.0869598	-0.622258	2.36944	0.410457	-1.56369	0.0724244	-2.03661	1.24772	0.853486	-0.824053	1.85337	0.614166	0.671141	-0.0830906	0.990003	-0.861929	0.340498	1.4314	0.755752	0.971704	-0.935148	0.419979	1.01985	1.70721	0.73079	0.287087	1.11267	-2.42734	-0.108186	-1.46827	0.217322	0.0289738	0.281471	-1.05302	-1.68672	-0.663752	-1.66421	-0.296148	-0.464527	0.10207	0.210727	0.512119	0.207966	-0.133732	-1.41942	-0.934372	-0.31899	-0.877387	-0.141388	2.21918	0.141392	0.502656	-0.286038
UBE2E3	0.87265	1.04499	-2.06971	0.819125	1.1383	-0.15544	0.610088	-0.153316	1.64623	0.416931	0.228975	0.939642	0.696146	-1.39631	0.0880066	-1.14017	-1.82438	-0.810656	-0.125891	1.73727	-1.72375	0.630392	1.13849	-1.32297	-1.88211	-0.324347	-1.00036	-0.00094663	-0.361691	0.489495	-0.398821	-0.506305	-0.237343	-0.914942	1.87216	0.261022	0.362872	-1.48897	0.929908	0.237105	0.756283	0.156248	0.302107	0.620595	-0.491908	0.56535	-0.97496	-0.248594	-2.45865	-0.0660295	-0.628329	1.79592	-2.95552	-0.731305	-1.68925	-0.32005	-1.19988	0.828939	0.704122	1.22386	0.646149	-1.34479	0.472587	1.12943	-1.37186	0.0822047	0.637257	0.837814	-1.0406	0.421236	0.215643	0.171475	-0.977873	0.371529	0.575846	-1.09268	-0.412108	0.209053	1.02258	-0.585875	-0.77345	1.15389	1.03038	0.0967503	0.643125	0.140797	-1.11328	0.690728	-0.960956	-1.17011	0.648509	1.34228	1.09807	1.1434	-0.558647	0.715182	0.882887	0.315438	0.602683	-0.93171	1.45357	0.791279	-0.718136
EIF3M	1.12495	1.19108	-2.01824	4.19849	1.29827	-0.700342	0.602255	-0.408921	0.0164119	-0.320366	0.874551	-0.392503	-0.605918	-0.822277	-0.672173	0.0825015	-1.53193	0.923734	0.902897	-0.557687	0.846671	-0.505214	1.06334	-0.546809	-0.568308	-0.595323	-0.181029	0.00025023	-0.296863	0.172102	-0.714106	-1.39157	-0.429353	1.19138	0.351543	0.959156	0.922339	1.35439	-0.524434	-0.483166	0.910897	-0.703018	0.807207	-0.37228	0.203044	-0.799659	-0.14324	1.95914	0.683483	-0.925447	-1.47995	-0.527239	0.537515	0.423737	-2.04244	-0.0698129	0.792356	-1.11319	-0.610957	1.67921	0.837101	-1.23372	-0.822518	-0.656786	-0.526445	-0.154995	0.41935	0.512833	0.108851	-0.626598	-0.751358	1.17456	-0.0503567	-0.235914	0.0944878	1.57227	0.556627	-0.100975	-0.567047	0.305399	2.31879	0.261475	-1.22951	-0.888514	-2.2092	0.504849	1.50324	0.260595	-1.25523	0.909692	0.392062	-1.24529	0.473392	-1.48422	-0.151452	0.266607	1.37672	-0.0824516	-0.692719	0.259823	-1.43916	-0.559572	-0.163803
SEC23A	0.761294	-0.918684	-1.97387	1.78561	-0.662876	0.890912	0.206694	-0.777883	0.850591	0.000270185	3.20574	1.22845	0.338482	0.302549	1.50673	-0.249798	0.74848	-0.0866392	0.536297	0.0911152	-0.840754	-0.555003	-1.05126	-0.148066	-1.29456	-2.68533	0.607097	-1.3665	-0.293111	1.83933	0.0161543	0.752341	0.829974	-0.182386	0.552486	-0.0707054	0.760976	-0.209798	-2.98728	-0.995755	-1.49572	-0.492889	-0.257134	0.869004	0.748792	-1.44972	0.710618	-0.329917	-1.7508	0.289767	-0.416608	0.575805	-0.745848	0.55729	-1.66808	0.0338003	2.13471	0.288227	0.00572891	0.0817296	-0.185581	0.0471532	0.233473	2.14012	-0.0552917	0.728465	-0.746744	0.184973	1.40954	0.330386	0.29967	-1.46853	-0.535724	0.380649	-0.119353	-0.339715	-0.270296	-1.2532	-1.47819	0.192404	0.392684	1.63879	-0.164341	0.642899	0.98006	0.848897	-0.35261	-0.389208	0.548483	0.955841	0.230212	-0.166086	-0.677027	-0.199175	-0.0345779	-0.681083	0.546771	0.0505434	-0.306607	0.725664	-2.27878	0.268512	-0.224155
C1orf61	0.551534	-0.917713	-0.318519	0.0926924	-0.0358807	-0.668329	-1.95909	0.46208	2.36161	0.153121	0.00504861	-1.32874	0.534588	-1.34517	0.00058791	-1.69224	0.420158	0.1805	0.357596	-0.00369491	-0.807261	1.31308	0.202545	-1.13191	-0.989277	-2.39468	-0.150914	-0.745335	0.103783	0.0213979	-0.810173	0.23639	-0.785724	-0.498091	-1.13194	-0.781761	-1.42629	-0.646664	-1.41628	-0.596252	1.10542	-0.572411	0.81703	-0.226549	-0.761552	0.844018	0.0688193	-0.348671	0.686465	0.091393	-0.528559	0.320393	-0.253379	0.530153	-0.634855	-0.0358342	-1.31968	1.63462	0.136792	2.40676	-0.325528	1.02367	0.842757	0.449249	-1.43013	-0.180316	0.462431	-0.688126	0.332403	0.557115	0.205919	-0.330979	-0.257493	0.04075	0.028197	-1.02415	-0.625339	-0.78072	2.49103	-0.490176	0.213467	-0.304283	1.94649	2.0928	-0.678105	-1.44598	1.2603	2.14901	-0.387466	0.569098	0.453344	0.093015	1.46746	-0.54163	-1.8776	1.91412	-0.205452	0.760581	1.52581	-0.687482	1.10968	1.64347	0.253636
CAP2	0.0997874	-0.657141	0.747414	0.0138868	0.0302659	-0.0105225	0.269608	1.69115	0.546699	-1.41559	0.571291	0.235625	-0.275131	1.3642	1.31873	0.486452	0.275228	1.39374	0.349636	0.284341	2.32235	-0.272856	1.36917	0.607136	0.816674	-1.90537	1.07522	1.10961	-0.689526	0.1115	-1.47853	-0.35047	0.00104071	1.64227	-3.1082	0.251903	-1.14019	1.10305	-3.48488	1.47927	-1.09418	-0.000362482	-0.321087	-1.27458	0.374479	-0.13309	0.455612	1.01768	-0.218316	-0.548591	0.141704	-0.0456444	0.82436	-0.049949	-0.679513	0.265782	-3.09342	-0.798844	-0.136575	-0.710367	1.0914	-0.344298	1.61551	0.358786	-0.960853	-0.217279	-0.136375	1.26	-0.996094	0.605519	-0.331951	-0.512518	0.140466	1.03449	-1.08553	-0.1348	0.519364	0.859367	-0.0694643	-1.65868	1.11341	0.565843	-0.64073	-0.118238	-0.227085	0.610494	-1.51488	-0.195051	0.579088	-0.361719	1.09782	-0.26424	-0.199831	0.478744	-0.250672	-1.23218	0.427415	-1.46956	-0.0446604	0.827793	-0.342546	-0.482558	-0.147664
CAP1	0.357118	-0.0644227	-0.893519	1.26102	0.527673	0.219376	-0.445862	-1.01313	0.363964	0.945252	-0.97965	0.332203	2.32836	-0.493124	0.537305	-0.0856708	0.659923	1.86876	0.493261	-0.089782	-0.663142	-0.898257	-1.25755	-0.0291782	-1.25809	0.680276	1.74338	-1.71856	-1.15913	1.12007	1.38586	0.721098	1.12935	-1.25909	-0.248861	-0.0432514	0.333467	-0.825545	0.579269	-0.307994	0.746392	-1.34386	0.846066	0.865637	-0.394059	-3.95831	1.9072	-1.98341	-2.03992	0.393507	0.374784	0.407163	-0.851537	0.497065	-0.843533	0.0267643	-1.22641	0.395092	-0.112032	0.211168	1.38879	0.152216	0.0253738	1.48006	0.206454	0.222929	1.39011	-0.445872	-0.399086	-0.106214	0.0736054	-1.38783	-0.25206	-1.2518	0.399791	-0.956778	-0.239126	-1.2453	-1.08728	-0.333267	-0.267106	0.42173	-0.760185	0.810574	1.52209	0.00409667	-0.574792	0.796505	-0.220081	-0.332968	-0.367579	0.986302	0.617635	0.185696	-0.948305	-1.06226	1.05898	0.921701	0.933448	-0.0889102	-0.955892	2.01614	-0.102475
LRRC41	-0.0796261	0.126558	0.750132	1.67383	0.0290061	-0.631159	-0.485519	-1.31701	-0.0957136	-1.298	-0.0115195	0.0984974	1.27977	0.608466	-0.147063	-0.976718	-0.8075	0.344133	0.0739592	-0.195422	-0.0137513	-0.262425	0.225883	0.884427	0.441994	0.827722	0.315796	-1.45119	0.222072	-0.239414	-0.6718	-1.45388	0.124977	-1.10649	0.737239	0.249204	-0.000264267	-0.879761	-0.992688	-0.17945	1.95417	-3.29178	-2.0491	-0.0738476	-0.105635	-2.1025	0.0461515	-0.343113	-0.478487	-0.644899	-0.140431	0.216252	1.03814	-0.130646	0.463604	0.2554	-1.19374	0.817603	0.269303	0.216136	0.399343	0.512641	-1.18162	1.07483	0.337825	0.0500947	0.170082	-0.804038	-0.443781	-0.64388	1.64074	1.04676	0.760396	0.122379	0.101402	-0.11082	0.317461	0.383917	0.806838	0.852591	-1.4785	0.926599	0.672825	0.386626	0.656296	0.769327	0.948145	1.48526	-1.32252	-1.23732	0.397403	-1.13588	2.50576	0.254972	-2.37601	-1.86006	-1.20218	1.31245	1.60369	-0.478238	1.92666	2.06604	-0.654394
STK25	2.4516	0.946248	2.17008	1.86011	0.931319	0.00465331	0.670288	0.421217	1.13301	0.308623	-0.501327	-0.256494	-0.112902	-0.269104	-0.317462	-1.97051	0.657167	-1.35502	-0.206793	2.59013	-0.81323	-0.932222	2.12012	-0.654158	-0.3836	-1.62944	-0.663548	-0.426955	0.00310629	0.0455189	-0.331458	-0.862129	-0.230501	-0.569477	-0.596367	0.15248	0.0207596	-1.48786	-0.813393	-0.0793873	0.1386	-0.489929	0.551875	-1.94632	-0.0775492	-0.565975	-0.255302	0.55884	0.231939	-0.663947	-0.44119	1.09447	1.25683	1.18534	-1.01138	-0.732031	-2.50699	-0.35015	0.925607	3.08091	-0.405006	-1.01394	0.202875	-1.11656	-0.245165	0.488008	-0.504322	0.244614	-1.01972	0.556079	0.29566	-0.175615	-0.00950992	0.502421	-0.990475	-0.776442	0.192747	-0.102392	-0.901515	0.159677	-0.384664	-0.348983	-1.99277	-0.356571	-0.0265454	-0.799014	1.44869	1.39392	-0.579247	-0.364359	0.717756	1.43009	-0.111819	1.25202	-1.16193	-0.424363	0.757411	-0.0792182	1.65504	0.45241	1.18736	0.533465	-0.586834
CARM1	0.367592	3.17915	1.80819	2.63769	-0.0505783	0.431054	-0.286311	0.560584	0.833451	-0.596161	0.282965	-0.272296	-0.00738716	-0.640583	-0.227059	0.206741	0.219404	-0.0950742	0.288408	0.759099	-0.0446243	1.03756	0.877836	-0.182484	-1.83099	-1.75469	-0.218988	0.350586	-1.74434	-0.0997138	-0.923755	0.0815725	0.199021	-0.819977	-0.568435	-0.248112	-1.36495	1.0391	0.16605	0.0181723	0.68367	-1.78944	-0.924892	-0.15093	-0.996469	-1.69091	-0.710335	-0.422955	-1.79941	0.414603	-0.747574	-0.23678	-1.36737	-0.952804	-0.552664	-0.345142	-0.768369	-0.36176	0.409928	1.53502	0.336868	0.824591	0.49984	-0.567213	0.790106	0.422031	0.740561	0.534665	0.697305	0.853245	1.18738	-0.0358665	-0.852461	-0.528668	-1.03247	-0.84862	-0.563395	-0.287964	-0.160165	-0.237471	-1.54298	1.7753	3.23131	0.635099	1.4597	0.366813	-1.14777	0.398584	-0.0379291	-1.95172	0.533116	0.200941	1.08151	-0.560802	-1.71713	-0.484226	0.644643	0.555156	1.54767	0.461108	1.00395	-0.366912	-0.450866
SEMA4B	-1.37103	-0.16459	-0.410308	-0.15446	-1.6635	1.20678	0.647711	-0.649608	-0.987854	-0.82717	0.914535	-0.287258	0.139818	0.760721	0.148318	-0.10869	0.783469	0.614249	0.899036	-1.24598	-1.40133	0.578622	1.14601	0.281237	-0.312957	-0.349364	-0.934698	0.44455	0.295866	0.769529	1.88593	-0.10241	1.09081	-0.499365	0.48204	1.4718	-0.860995	0.0502469	-2.07852	-0.554542	0.527055	-0.724246	-0.707389	0.788728	-0.26368	-0.640271	-0.204799	-0.121711	-1.29378	1.54071	-0.310636	-2.28351	-0.195691	2.56794	-1.21452	-1.18253	0.980343	0.358135	0.866	-1.83298	2.38825	1.12606	-1.69914	-1.079	-0.380612	-0.253524	1.21552	-0.178414	-0.316098	1.27453	0.190899	-1.06295	-0.323275	0.539603	1.2057	-0.970039	-0.399661	0.0687375	0.291315	-0.662567	-0.297652	0.0239143	1.08689	0.683656	0.880952	0.695867	0.155091	-0.770617	-0.916249	1.3171	0.639317	1.21723	0.173033	-0.874887	-1.10359	1.89684	-1.8604	1.38405	-1.2691	0.479423	-1.69113	0.590507	0.284587
DDX17	-0.903237	-1.55294	-0.986583	0.0700209	-0.182998	-0.545009	-1.45696	0.230064	0.393616	-0.587266	0.39536	0.0358536	0.432773	1.21446	0.211438	-0.150741	1.5531	1.55709	1.28114	-0.0601364	1.31609	-0.758364	-0.247888	-0.45232	2.18119	-0.260884	0.154942	0.612572	0.285548	0.377412	1.15084	-0.363761	-1.55681	0.00944055	-1.69733	-1.45479	0.651624	-0.825256	-1.54286	0.190867	-0.866544	-1.00242	3.08196	-0.618061	0.262498	-1.06482	-1.47921	0.0982052	-0.631183	0.901554	-0.306483	-0.841038	1.19618	0.550542	1.09062	-0.0782662	-1.75206	0.360207	-0.569396	-1.1208	0.68016	0.278346	1.74044	-0.565448	-0.780448	-1.18361	0.00754539	0.477778	0.162219	1.37742	0.128606	-1.51163	0.0512738	1.33204	-0.728988	0.196415	-0.256641	1.59827	2.16117	0.782449	0.883526	0.913517	0.689517	-2.34721	0.142197	-1.00019	-1.54881	0.51759	0.44262	-0.426606	0.278869	-0.945555	0.442176	-0.886332	-0.510216	-0.934543	0.0424021	-0.0239465	-0.666611	1.97325	1.2333	-0.150299	0.0032036
CHERP	0.328482	0.274454	1.65152	1.14984	0.210217	-0.600854	-0.686337	0.790608	1.7875	-1.08975	3.21999	0.0218753	-0.471858	-0.0189623	-0.462361	-0.360855	-0.0742576	-0.709368	-0.0390232	0.779952	0.461912	1.10267	0.568623	0.145836	0.896947	0.661107	0.0424732	-0.0566255	0.626878	-0.856606	-0.888211	-1.52608	-1.44715	-1.36466	0.590709	-0.0812663	-1.27407	0.870669	2.0215	-0.260546	0.0797833	-1.89121	-0.638483	-0.336804	-0.488994	-1.13546	-1.75563	-1.35104	0.0594415	-0.211281	0.0165599	0.28217	1.161	-0.580027	0.00186333	-0.265371	0.967949	0.477867	0.493416	0.577823	-0.0282633	0.0601922	1.08929	-1.32978	0.128676	-0.397154	1.18473	0.178495	1.30293	0.964934	-0.090334	-1.04428	-0.871153	0.358183	-1.6283	-0.41474	-0.439829	0.0973202	1.09956	-0.327624	-0.611445	0.704427	0.978386	-1.30427	1.41279	-0.183603	-0.447843	0.69184	-0.0323669	0.432203	2.21439	-0.759186	1.5054	-1.53946	-2.92966	-0.407109	-1.53606	0.00117611	1.11595	0.775055	1.14481	-1.41808	-1.09869
IPO8	-0.212666	-0.754362	-1.03009	-0.471277	0.0937932	1.15876	0.100822	0.0788462	0.313439	-1.10186	0.0918683	0.722376	1.02095	-0.405432	0.311425	1.10659	0.468545	0.203416	0.647585	1.43665	1.4439	1.12298	-1.17738	0.934262	1.91034	1.11646	0.343265	-0.66352	0.997897	-0.223131	-0.95244	-0.497598	0.256726	0.785787	0.844434	-0.950121	0.614743	-0.435774	-3.17708	-0.0802659	0.280481	-1.00285	0.672646	0.418967	0.69423	-1.60079	-0.69595	-1.75111	-1.72674	-0.883342	0.388314	0.228275	1.37401	0.0402781	0.482545	0.0810506	-1.52582	0.38558	-0.757233	-0.0211792	-0.61261	0.0869539	0.904322	1.33935	0.423977	-0.110108	-1.44956	0.818426	0.00601293	0.791586	-0.140857	-0.0619443	-0.0801683	0.201598	-2.25223	-0.817889	-0.071852	0.631857	1.35732	0.818237	-0.509163	1.45511	-0.0929009	-1.77305	0.40945	-0.0661104	-3.28282	-0.254641	2.35007	-0.392828	-0.292903	-1.71304	-0.826594	0.17404	-1.51777	0.305082	-0.33738	1.56115	0.647022	-0.270749	0.729481	0.00346417	0.838418
PRDX4	-0.0562699	-0.158654	0.288571	1.49311	0.891518	-1.2133	-0.139622	-0.202013	0.00714506	0.622742	-0.158561	-1.53946	-0.774483	-1.27925	-1.9344	-0.575473	-2.25555	-1.07068	-1.16949	-0.945308	-0.364274	1.9181	-0.554679	0.496129	-0.629664	0.883696	0.0359642	-0.356049	0.427099	-0.833151	-1.06112	0.398469	0.339091	-0.157604	2.12279	2.56461	0.728632	0.116954	0.63433	-0.838608	1.01527	-2.35155	-1.77185	0.181082	0.0473258	-0.206657	0.418345	-0.661754	-0.970575	0.448534	-1.71433	1.25404	-1.81505	0.880247	0.98882	-0.765931	1.00303	0.719363	-0.881459	1.81178	-0.690392	-1.07947	0.228899	0.712669	0.191407	-1.02712	0.380864	-0.214832	-0.979524	-0.309396	-0.13822	-0.338221	1.55086	-1.40253	1.79538	-0.160125	-0.992543	-0.945903	0.121411	-1.22506	1.10859	0.868725	1.68059	0.929573	-0.705336	-0.196699	0.952818	0.898227	0.0430161	0.193857	0.333204	0.669525	0.327711	1.11007	-1.33941	0.820184	1.02164	-0.451365	0.799227	0.321034	1.2028	0.565989	0.0379189
AGR2	-2.48739	-1.39375	0.288937	-1.74783	-0.25216	1.3385	0.516788	0.240479	-2.1822	-0.241148	0.359508	0.17895	0.00100182	0.175108	0.611411	0.723198	0.603283	0.822181	0.406302	-2.55192	0.86808	-0.835269	0.872327	0.394098	1.08653	0.176084	0.620844	0.915987	-0.0246708	-0.18513	0.670946	0.862947	0.463001	0.907981	0.262289	0.412478	0.743766	-0.125449	-2.7547	0.00837357	-1.59107	0.604511	0.148608	0.0852307	0.997388	-1.5753	1.07761	0.339763	0.261227	-0.350322	1.23216	-1.58871	1.67023	-0.74102	0.0787441	-0.16901	0.772425	-0.934479	1.15287	-1.18886	0.652121	0.667594	0.129747	-1.93414	1.18382	0.420525	0.272929	0.355487	0.397624	0.292241	0.479853	-1.22197	0.607922	0.801283	0.937871	1.49683	0.185552	0.0564173	-1.0109	-0.552689	0.897707	-2.44859	0.0430414	-0.567386	0.820065	0.0823429	-1.18967	-0.966115	0.633752	0.809544	0.232203	-0.0706595	-1.97656	0.251441	0.681831	0.77582	-1.60332	0.702648	-1.60189	0.791414	-1.79381	-0.248748	0.495056
