Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
SMARCA4	1.0108	-0.776322	-1.84169	1.15069	1.27654	-0.146013	0.26132	0.939229	0.900841	-2.10324	0.337634	0.421307	-1.29787	0.777882	-0.644389	0.424214	1.18131	-1.87682	-0.225253	0.487521	-2.65324	0.574437	1.44308	0.506111	-0.0693011	0.686724	0.812438	0.817318	-0.988105	0.542893	0.271631	-1.57784	1.17785	-0.0885262	1.06806	0.255306	-1.01568	-0.229578	0.334524	1.58517	-0.665987	0.667594	-0.0416969	0.0186729	-0.000739965	0.29605	0.539386	0.152754	-0.499761	0.704	0.469652	1.78636	1.16294	0.944584	0.385847	-1.15834	-1.55256	0.389525	0.827447	-0.741874	0.345833	0.746942	1.05703	-0.394712	0.181794	-1.92894	-0.809188	0.388567	0.124783	0.535066	0.63012	-0.890519	-0.51418	-0.220366	-1.23574	-0.891531	-1.17726	-0.0783849	0.577955	-0.770508	0.504263	-1.14604	2.00452	-0.72036	-0.694842	0.827452	0.491344	0.198403	-1.59597	-0.462513	2.00102	0.407432	0.351625	0.130892	0.368281	-1.83954	0.506499	-0.880617	-2.57683	-0.137032	0.595064	-2.23005	0.825412
SMARCC1	2.15911	-0.902139	-0.469902	0.359281	1.55686	-1.79222	0.43243	1.20643	0.330962	-1.19151	0.638636	-0.717838	-0.584005	-0.0103623	-0.805469	0.214043	0.840237	-1.42029	0.226485	-0.975802	-0.320232	0.547184	0.729673	0.137795	-1.20476	0.2943	1.08897	0.943218	-1.17545	0.499781	0.536428	-1.90129	1.29334	0.72949	1.69954	0.476037	-1.6237	0.117336	-0.778752	1.45937	-0.90255	-0.214968	-0.363394	-0.396872	-0.310325	1.08397	0.250435	-0.526738	0.542457	1.74708	-0.980958	1.89405	0.714308	0.432454	1.47048	-1.1689	-1.22019	0.72113	0.165779	1.02089	0.381338	0.421352	0.442483	0.196168	-0.164671	-2.19055	-1.40099	-1.00388	0.0651508	1.44255	-0.326208	1.35007	-0.585515	-0.0821513	1.10633	-2.04195	-0.959813	-0.439816	-0.336952	0.170903	-0.0222522	-0.608924	-0.342692	-1.82184	-1.99784	1.15161	1.30529	0.252429	-0.158661	-0.793501	1.86561	0.904449	0.485654	-1.14573	-0.00390665	-0.780639	0.568616	-1.05575	-1.1224	-0.132372	1.50365	-0.74836	0.0523458
SMARCC2	0.187383	-1.50811	-1.64006	-0.877071	0.651495	0.0337083	0.703694	0.149653	0.380592	-1.78632	-0.37537	1.06425	-0.592095	0.659047	-0.300804	1.20816	0.513257	-0.731688	-1.03023	-0.861976	1.16178	0.648756	1.0683	0.870088	-0.063058	1.90479	-0.934227	1.48427	0.0372476	1.29546	-0.513578	-0.722487	0.531045	1.65645	-1.20203	0.179974	-0.668251	1.17646	0.51889	1.49198	-0.821725	1.54939	0.64092	-0.0868603	1.36618	-0.259879	-0.914328	1.38519	0.559226	0.100775	0.603573	-0.898575	2.49278	0.485004	0.692866	0.17939	-1.93249	-1.11159	0.106127	-0.559659	0.0640664	0.856864	0.488119	-0.712503	0.964329	-0.382818	-1.51557	-0.358444	0.765284	-1.00175	0.424381	-0.146788	-0.124696	0.00369394	-1.98328	-1.30341	-1.66857	1.07399	0.352384	0.334175	0.703717	-2.42878	0.19326	-2.43811	-1.12889	0.424597	0.128525	-0.518979	0.260511	-0.499556	0.426533	-0.931429	-0.983123	-0.16668	0.982108	1.49852	-0.793214	1.02931	-0.695963	-0.454784	0.608129	-1.54155	0.850747
SMARCD1	-0.186114	1.5923	2.25353	0.889539	0.958261	-0.0009535	-0.26202	-1.17064	0.470389	-0.0996649	0.0430466	0.945821	0.53369	-1.05895	-0.464595	0.181774	0.224425	1.44246	1.06708	-0.51103	-0.0208462	-0.258665	0.809475	-1.52093	-0.785669	0.569219	-1.09947	-0.11165	-0.185007	0.460864	1.17711	-0.537598	-0.684673	0.388859	0.577026	-1.04732	-0.417928	-0.231654	0.85713	-0.133177	-0.375392	-0.0895793	-1.09961	-0.58189	-0.153048	-0.896299	-0.658755	-0.0996058	0.237926	-0.85098	0.362439	-0.118532	1.19666	-0.383506	0.0314189	0.616786	1.36302	-0.51818	-1.46797	2.11387	-1.94318	-0.792576	-0.469155	0.428989	-0.49928	-0.704051	0.0393892	-1.169	-0.5081	-0.965129	-0.466714	0.641882	-1.21407	-1.44457	1.17246	1.17308	1.03531	-0.161005	-0.0529996	0.971977	-0.387386	-0.670344	-2.21238	0.321287	0.998883	0.447207	-1.06984	-0.695289	-0.166287	0.410583	0.393771	-0.931271	-0.124254	0.486487	-0.847738	4.36852	0.214584	0.205795	-0.395185	-0.732083	3.26085	0.149019	-1.38041
SMARCD2	1.8605	0.636719	0.749709	-1.27791	0.683083	0.616133	0.335278	0.756534	-0.206291	-1.29262	-0.0457786	0.887098	-1.81164	-0.222317	-1.07442	0.915604	0.71084	-0.680576	-1.29295	-1.1515	-4.09686	0.289828	1.10781	-0.61411	-1.02214	0.802413	-0.348357	0.571039	-1.08166	0.669581	0.957286	-1.25563	1.11004	-0.490112	-0.58302	0.814245	-0.509448	0.755183	-0.0432736	2.07075	-0.482817	0.757397	-0.790679	-0.287236	0.601432	-0.506165	0.386273	-0.281234	0.188601	-0.351277	-1.06109	0.613574	1.45372	0.713043	0.805566	0.706546	-0.136631	-0.414931	-0.104152	0.645599	-0.693658	1.36395	0.367962	0.735635	-0.306691	-0.620914	2.40643	-0.616667	-0.617755	-0.0946548	-0.304774	0.00385032	-1.21409	-0.733253	0.694831	-0.770875	-1.47357	0.2575	1.23096	-0.575303	-0.252412	0.157665	0.55805	-0.946517	0.228828	0.615578	0.896692	-1.008	-2.57341	0.786582	1.77082	-0.244988	-1.73219	0.050027	0.568791	1.10617	0.0950869	1.98022	-0.733763	-0.0870947	0.305927	-1.20777	-0.0278162
SMARCE1	1.46884	-0.828408	-1.93758	-0.749331	0.846799	-1.47777	0.630673	0.277491	0.859585	-1.10507	-0.183978	0.442601	-3.30846	0.333699	-0.663753	0.679335	0.317684	-2.92248	-0.0205125	-1.17329	2.21548	0.994705	0.837068	0.368613	-0.357909	1.06545	0.682756	1.50396	-0.720057	1.00636	0.764981	-0.040091	-0.00600069	1.56454	0.27441	0.265957	-0.289864	0.574174	-0.337532	1.65484	-0.822815	0.705	0.178813	-0.65313	0.924344	0.803355	-0.179562	0.778123	0.583766	0.817334	-0.253069	1.04273	1.29126	0.302646	0.901948	0.460795	-1.50472	-0.205581	-0.382476	0.238617	-0.696056	-0.601484	0.404858	0.256851	0.844565	-0.818023	-0.692683	-1.04871	0.733093	-0.947429	-0.0566356	0.447479	-0.296981	-0.0246667	-1.05644	0.462253	-0.738786	0.607471	-0.162131	0.092172	0.065109	-1.83903	-0.119743	-2.89998	-2.03132	0.796705	0.678841	-0.478154	1.83073	0.504072	1.47218	-0.139808	0.211021	0.488557	0.247515	-1.11502	-0.447728	-1.05268	-0.564703	-0.208527	0.736353	-1.56078	0.182394
SMC3	1.93943	-1.29631	-1.70307	1.1011	0.994239	-0.422932	0.599965	-0.19224	0.641184	-0.923311	0.56064	0.494209	-1.87639	0.204897	-0.223245	1.0807	0.207654	-2.06804	-0.627749	-0.796232	-2.12617	0.509745	1.32244	0.521505	0.66111	0.474882	-0.272245	1.7183	-0.597668	0.711781	-0.809376	-1.32433	0.612507	0.617186	0.453955	0.0885035	-0.967433	0.585919	1.55246	1.33484	-0.336365	1.08534	0.202576	-0.10508	1.28636	0.611656	-0.317264	0.996988	0.671767	-0.0794729	0.206243	1.32602	1.62416	0.402891	0.81117	-0.406592	-2.16948	0.709938	0.125908	-1.65644	0.218893	-0.581831	0.195538	0.461923	1.2435	-1.26787	-0.759897	0.391016	-0.20976	0.223389	-0.179604	-0.856356	0.345324	0.615575	-1.47893	-1.22512	-0.997034	1.47655	0.740815	-0.587909	0.298397	-0.113773	-0.112526	-0.810981	-1.46834	-0.00750896	0.55072	0.70666	-2.16269	-1.44509	0.859884	0.152613	1.05651	-0.65776	0.654899	-1.28627	0.0806965	-0.320226	-1.85328	0.482254	1.50064	-2.31769	0.69193
SMG6	0.0434411	-0.331513	-1.01354	0.23823	0.352578	-1.70214	-0.488983	-0.176692	1.68699	-0.141886	1.15676	0.88344	-2.75964	-0.587955	-0.368533	-0.141868	0.198162	-3.00953	0.668312	0.598872	1.83846	0.544304	0.481836	0.681141	0.553874	0.0336435	-0.767992	0.627647	-0.640059	0.138317	0.213261	-2.97723	-0.195095	-0.296813	-0.126062	-0.584275	-0.16603	0.0542734	-1.00586	0.132371	0.390197	0.385425	0.536489	0.0441086	-0.284471	0.30261	-0.126847	0.0865794	0.752778	-0.668954	0.928999	1.20783	1.06747	0.184386	1.20304	0.0622768	0.773085	2.72546	0.41572	-0.611573	-0.721036	0.770139	-0.0476413	1.46411	-0.423768	-0.939482	1.26603	0.0771381	1.95031	0.39445	0.609696	0.0340029	-0.365937	-0.578087	-1.77358	-1.56276	1.25813	0.937074	-0.317138	-0.925988	-0.0573058	-0.373231	-0.226431	2.20629	-1.84975	-0.336434	0.0976443	0.184295	1.13717	-0.637762	0.842967	-0.100435	-0.161429	-1.41529	0.73353	-0.976276	-0.550836	-2.57605	0.487215	0.167351	0.211029	-1.03237	0.101628
SMG7	0.327967	-1.57612	-1.32838	0.378675	-0.452763	-0.606772	-0.0484512	-0.153994	0.541414	1.87919	0.43744	0.179164	1.78264	0.202411	-0.97661	-0.241211	0.9516	0.920392	-1.70955	-1.79067	-1.36731	0.993473	0.757149	0.758781	1.0489	2.65176	0.163101	0.113288	0.344789	0.11534	-0.260995	-0.181379	0.065487	0.61025	0.140822	0.054996	-2.14622	0.180122	0.273742	1.36919	-0.722604	0.273798	0.578872	0.569059	-0.097722	0.324822	0.370906	-0.255589	0.106664	0.813411	-1.30674	2.21444	0.628171	0.0398162	-0.445603	-0.951191	-0.872676	0.572681	0.0888551	1.22446	0.507336	1.9885	0.944123	-0.352433	0.414536	-1.22247	-1.72084	0.95658	-0.87964	-0.161623	1.02837	-0.583664	-0.364838	-0.0290669	-2.14893	-1.5674	0.345914	-0.391545	0.0912736	-1.20202	-0.354315	0.326029	1.63435	-0.514578	1.2333	-0.129976	-0.0327142	-0.0100672	-1.55234	-0.0608651	0.507079	0.252971	0.596149	0.598406	0.472601	-2.20352	0.361209	-1.17293	-1.23232	-0.110947	0.555591	-3.06893	0.698198
SMU1	0.559873	1.20669	1.10507	0.0561767	1.23869	0.931408	0.151877	0.162792	0.239277	-1.08118	0.576884	0.558367	2.24843	-0.497244	-0.620449	0.132163	-1.45326	1.10127	0.636894	-2.71562	1.86629	0.500366	-1.00745	-0.804867	-0.131	-1.27923	0.0909438	-1.17508	1.1342	0.0240306	0.320436	1.89413	-0.296993	-0.302058	-0.656068	-0.809839	-1.36026	-0.0932091	-0.334187	0.961859	-1.3438	1.50633	-0.0536921	-0.313363	0.216445	-0.633256	-0.12241	-0.333298	-0.0311648	-0.705982	0.200699	-0.0675604	0.82799	0.172239	-1.87253	-1.4811	0.307804	-0.523281	-0.87761	2.28183	0.228533	-0.992807	0.0642472	0.134795	-0.241145	-1.06325	1.36076	-0.519892	-0.906052	1.21483	-0.64827	0.332147	-0.793037	-1.14771	2.35106	-1.41796	-0.0926898	0.240103	-0.334334	-0.526981	-0.266195	0.411454	-0.128808	-0.279222	-0.916148	-0.824994	-1.17923	-0.679004	2.76938	1.96317	0.48977	-0.536121	-0.661951	0.717621	-0.0546807	0.42274	-0.520099	-0.411493	0.57584	-1.05193	2.51359	0.0663302	0.103195
SMURF2	1.00454	-2.44596	-0.633391	0.283755	0.164871	-0.132632	0.612682	0.658669	0.000863981	0.685698	0.774578	-0.0663202	-1.41453	0.553959	-0.0794059	-0.0112497	-0.53458	1.05739	0.378539	0.628014	-1.14214	1.08255	0.953736	-1.00453	0.435471	1.19807	0.437603	0.192995	0.544908	0.689293	-0.214827	-0.118542	1.54407	-0.522755	0.458064	0.771669	-0.084051	0.414664	-0.152758	0.462956	-0.318703	0.686435	0.132407	-0.0598762	0.414384	1.1841	1.29747	0.218448	0.29274	0.303754	0.535523	0.75328	0.696665	0.663124	0.410753	-1.64781	-1.27148	0.357095	0.339545	-4.03538	0.203625	-0.502177	0.843754	0.240659	1.13371	-0.277263	-1.38977	1.2203	0.0885043	-0.126753	0.774827	-1.64159	-0.521514	0.766876	-1.75523	-2.97152	-0.64238	-0.380757	0.0321824	-1.10298	0.337325	0.404312	0.102106	0.0189272	-0.493857	-0.366761	0.839601	0.402602	-0.964424	-0.207392	-0.0104563	0.448875	0.900026	0.3798	0.70272	-0.101754	0.358983	-0.717017	-3.65867	0.249407	0.0781611	-2.53222	1.4528
SNRPB2	0.949198	0.185756	-1.52807	-0.437096	0.312862	-1.8211	0.691609	0.297742	0.512956	-1.17679	-1.65029	-0.861492	2.28591	0.59643	-1.61642	1.02202	-0.485848	0.525478	0.670192	-0.514043	-1.26527	1.10794	0.884809	0.257032	0.0831984	0.173439	0.59664	0.700022	-0.97937	1.66927	-1.38831	-1.17778	1.1542	1.84648	1.36632	0.677175	-2.0405	0.0805406	0.309576	0.24435	-1.19746	0.818338	1.10315	-0.67316	0.401355	-0.106274	-0.124384	1.07802	-0.605072	-0.122199	0.338679	1.31858	0.757397	1.43367	0.310215	0.618826	-0.576011	-0.691443	0.69138	-1.51173	-0.0272637	0.822395	0.635311	-0.28974	0.0364316	0.571724	0.733022	-0.150157	1.91024	-1.13013	0.592892	-0.277112	-0.130965	0.0324778	0.305372	-2.29555	-1.08415	0.449839	-1.60673	0.738964	-0.909152	-0.503282	0.578118	-0.18136	0.779146	0.195895	0.771627	0.664078	-2.55125	-0.157595	1.29746	-0.237219	0.542889	0.158635	0.898874	-0.345553	-0.782985	-1.93713	-1.59261	-1.29767	0.788427	-1.66148	0.124649
SNTA1	-1.98035	-2.07072	-2.15751	-0.778236	-0.57861	1.7222	-0.047822	-0.479346	0.168224	2.49006	-0.240398	0.588674	-1.24178	-0.443602	1.32944	0.17907	0.0358279	0.142592	-2.21614	2.05093	0.227967	-0.880434	-0.340544	0.475066	1.35537	1.15826	-0.128037	-0.0415411	0.670564	-0.626289	-0.449894	0.546382	-0.251919	-0.734506	-0.341777	-0.690501	0.272959	-0.416251	1.07012	-0.748731	1.33625	-0.682398	-0.609213	-0.492858	0.125546	-0.180824	0.544631	-0.365034	1.12227	-0.48281	-0.316921	-0.663763	-0.558335	-0.568323	0.426108	1.74401	0.252455	-0.87462	-0.860769	1.14746	-0.609601	1.1337	-0.0354675	-0.791013	-0.0380197	-0.0310467	2.04126	-0.736344	0.113004	-0.112006	-0.860263	-0.0583315	1.08376	0.80969	-1.49738	-0.234589	0.360514	-1.14374	-0.188537	-0.331692	-0.108824	0.905319	-0.916358	0.842306	-0.420493	-0.372255	-0.473263	0.606386	0.0555084	-1.02838	-0.793877	-0.299074	1.21422	0.299182	-0.950795	3.66381	0.539959	1.09857	0.500807	0.466363	-1.60616	2.20083	-0.939301
SNTB1	-0.68618	-0.47278	-0.085525	0.895149	-0.315206	1.57354	0.28129	-0.189626	0.224884	0.861021	0.220445	0.052859	-1.16572	-0.15241	0.214366	-0.533007	-1.0758	1.10059	-0.313068	1.47287	-0.792717	-0.717682	0.0185764	-0.569886	-0.413642	0.363688	0.00347312	-0.281532	0.622922	-0.252689	-0.541598	0.204883	-0.382828	0.0908422	1.88226	-0.328397	0.560485	0.589641	4.06098	-0.442137	2.81937	-0.276229	-1.31293	0.285087	-0.478598	1.31606	-0.29798	-0.844352	0.751644	2.07568	-1.05928	0.462326	-2.16791	-0.104508	-0.870862	2.00479	-0.878008	-0.729426	-0.46402	-0.223764	0.221833	-0.535941	-1.1487	0.30651	-0.734504	0.233378	0.596851	0.0467868	-0.0370064	-1.00558	-0.267038	-0.454795	0.68416	0.387289	1.15828	-0.560052	-0.165402	0.0313319	2.41496	-0.666492	0.239717	1.12021	-0.421556	-0.141395	-0.419632	-0.18592	-0.594636	1.51543	-0.415844	0.417678	-0.255323	0.645753	0.18517	-0.382481	-1.09501	-2.20475	0.874419	-0.00649799	-2.25538	0.779666	-1.38656	-2.13747	0.0291273
SOS1	0.0552944	2.65854	-1.5187	0.64094	0.541759	0.458819	0.408458	0.225386	0.718354	-1.49853	-0.0498428	0.442891	-2.11199	-0.488726	-0.445182	0.0320742	-0.0197713	-2.30908	-0.540386	2.80951	2.40349	1.0336	-0.22545	-0.253847	1.82368	-0.304611	0.0070961	-0.877557	-1.36656	-0.955512	-1.54165	-0.231445	0.408312	-0.0917942	-0.582618	0.258003	-1.92237	-0.640628	-1.5912	1.12706	2.27972	-0.194302	0.944494	-0.103861	0.274792	0.87186	-0.483065	0.0310271	-1.33801	0.678191	0.165066	1.0289	-1.42388	0.654461	0.0549937	-0.472173	0.395733	0.193609	0.223118	0.223435	-0.484309	0.355939	0.513795	1.11516	0.224847	-0.796351	0.0914474	0.901236	-0.578082	0.944456	0.539116	0.909629	-0.427872	0.301043	-0.58091	-1.06844	-0.500328	-0.334073	1.05099	-1.42113	-0.885536	-0.647067	1.54152	-1.40485	-1.32456	-0.434067	-1.03564	1.06179	-0.427725	-0.634104	0.205754	0.624003	1.61238	0.218266	0.430844	0.0796772	0.0920995	-1.44393	-0.45299	-0.0067487	1.59044	-1.10014	1.09449
SOS2	0.712579	-0.231995	-4.08661	0.222303	0.25871	-0.424346	-0.0294521	2.01382	0.230183	-2.50354	-1.369	0.376804	-1.84263	-0.0927338	-1.02649	1.28737	0.476642	-3.83927	0.540233	-0.274684	1.25571	0.253193	0.0452697	-0.0517503	0.780658	1.27229	0.557321	-0.00540567	-0.32571	0.545017	0.653582	-0.755673	-0.136015	-1.15167	0.412774	0.355768	-0.226388	0.537104	0.916646	-0.291203	1.27312	0.471357	1.36321	-1.11158	0.12284	0.346752	0.741834	0.909022	-0.446613	0.573806	0.525907	0.74854	0.761173	0.623949	0.265905	-0.939742	-0.738477	1.11244	0.528081	-1.91569	0.688928	0.0940115	0.479685	0.417236	0.518564	-0.942712	-0.0938007	-0.102301	-0.129986	-0.579894	0.172662	0.898768	0.0508213	0.838128	-0.597859	-0.896059	-0.771311	0.29359	0.658654	-0.0648091	-1.30668	-1.37246	0.231265	-0.255467	-0.754462	-0.867436	0.654825	0.588911	1.49545	-0.826062	0.177327	0.856402	-0.0156396	-0.186555	0.718187	-2.89788	-0.0113005	0.299422	0.295564	0.495227	1.22	0.0637339	0.210059
SP110	0.816724	-0.222174	-1.08658	-0.609707	0.819145	0.131318	-0.361415	0.187209	0.81598	-1.45559	-0.142447	-0.905805	1.21123	0.652479	0.0346037	0.0784563	-0.0303504	-0.328693	-0.388545	0.0411339	-1.1491	0.111176	1.76398	-0.875833	0.0809253	0.486544	0.391971	-0.994767	0.40955	-0.390531	0.492481	1.32571	0.142721	-0.115848	-1.01818	-0.0176908	0.952831	-0.83758	0.0511702	1.79713	-0.686888	-0.055449	0.0740735	1.38821	0.472754	-1.01052	0.952019	-0.752359	-0.420206	0.242698	2.19361	-1.17075	0.298328	1.34571	1.48283	-1.96104	-3.39352	-0.0943246	0.545408	-1.80675	-0.746555	0.144822	2.0479	-0.177053	-0.451387	1.335	0.781778	0.751249	1.01116	0.483659	0.565989	0.26233	-0.841322	0.66796	1.38185	-1.66977	-2.11436	-1.13467	0.56858	0.735024	0.269231	0.0402696	-0.752224	-0.859606	1.6126	-0.418191	1.16893	1.3248	-1.46716	-0.908257	0.14064	-0.0381316	-0.233587	-0.222165	0.258589	0.326717	-0.894006	0.565681	-2.82239	0.0939267	-0.965073	-0.297731	0.967478
SP2	-2.4878	0.170336	-2.36013	0.406946	0.416389	-1.75824	0.870022	0.493414	0.8923	0.138878	0.55473	-0.261989	-3.00776	0.398413	-0.29274	0.667553	0.728917	0.0374634	0.220886	1.12448	2.04634	0.443344	0.810813	-0.0590316	1.8915	-3.97352	0.153265	1.24572	-0.469748	0.747413	0.845184	-1.12994	0.0686289	-0.587803	-0.171975	0.0602598	-0.435024	0.469585	0.307179	0.536657	0.266686	0.69004	0.609878	0.365024	0.99627	-0.0574248	-0.174223	0.165941	0.306978	0.59318	1.11031	0.493373	0.858459	0.880479	0.47016	-0.580479	-0.650904	0.155658	0.276118	-1.60074	0.272984	0.323908	0.748492	-0.207043	-0.265127	-1.11071	-0.376198	0.379486	0.476372	0.398454	0.31177	-0.62627	0.326785	0.605619	-2.00939	-0.838592	-0.402052	0.618685	-0.015084	-0.0638846	0.156443	-0.573444	0.165362	1.3238	-1.83495	0.377401	-0.0339138	0.698352	1.76379	0.0859409	0.717751	0.165939	0.575908	-1.32252	0.831064	-2.14167	-0.703547	-2.08527	-1.01765	-0.255786	0.215919	-1.17642	0.593603
SP3	0.639346	-0.502542	-1.60602	0.267066	0.675025	-0.41382	0.690775	0.440111	0.630052	-1.80008	-0.147052	0.489799	-1.62693	0.83546	-0.629105	0.817745	0.180923	-2.17653	-0.791993	0.34529	-2.96544	0.527708	0.979476	0.727123	0.316186	0.638877	0.656875	1.24441	-1.46967	1.03744	-0.160744	-1.39583	1.06928	0.340439	0.870611	0.517495	-0.0409814	0.358708	0.645402	0.849411	0.0871078	0.57967	0.936667	0.545959	1.02057	0.57645	0.211992	0.929198	0.24497	0.672728	0.478364	0.518333	0.991251	0.689148	1.09395	-0.384768	-2.826	-0.129244	0.521374	-1.31682	0.666704	0.225472	0.80387	0.471884	0.554957	-0.653907	-0.856686	-0.0779652	1.0239	-0.300409	0.571094	-1.36637	0.511305	0.521748	-1.59086	-1.02405	-1.84071	0.662188	0.157241	-0.411209	0.424158	-0.0257509	0.425101	-2.41075	-1.47262	0.458472	0.726324	0.745866	-2.62766	-0.355367	1.15101	0.397791	0.811782	-0.164029	0.742698	-0.90201	0.205682	-0.955329	-2.3198	0.283348	0.92125	-1.34872	0.735174
SPAG9	0.591935	-1.58094	-1.91712	0.791713	-0.382932	0.54602	0.529711	-0.257928	-0.0276733	-1.19795	1.35444	0.259146	0.50265	0.47683	-0.492526	-0.00652077	-0.960015	-1.52347	-0.877797	0.635466	-0.613202	0.232459	0.352305	0.227137	0.174859	0.325813	1.51748	0.891015	-0.497078	0.0715866	-1.71985	-1.52098	0.832718	1.61902	-0.315094	0.609379	0.21252	0.465376	-0.889457	-0.624561	0.463087	0.0674081	-0.589694	0.181309	-0.189341	0.240212	2.17139	-0.608809	1.63875	-0.173829	0.607306	0.276782	-0.495988	0.0916197	0.524841	-0.520274	-2.59001	0.913161	0.181899	-1.62086	-0.117478	0.651421	0.583422	-0.215937	0.161281	-1.10054	0.488383	0.652508	1.18732	1.31982	2.50371	-1.32983	0.183881	0.647301	-2.18461	-0.638722	-1.42765	0.046414	0.494897	-0.52629	0.82299	0.78852	1.08384	-0.686933	1.08114	2.05407	0.756835	-0.0707394	-0.841346	-0.429702	0.972018	0.134514	0.914706	-0.374431	0.584889	-0.268105	0.990031	-2.27914	-2.11076	0.3614	-1.25465	-2.10463	0.112746
SPATA13	0.190061	0.540548	-0.925479	-0.0937654	0.368911	-0.171018	-0.0569241	0.0820564	1.98136	0.803726	-0.403826	0.0880167	0.410493	0.255476	-2.20403	0.65928	0.355909	1.22103	-0.961415	0.906913	0.0652003	-0.890786	0.0273612	-0.0857776	-0.306651	0.808338	-2.02453	-0.0417034	-0.617018	-0.407897	-0.809959	-1.47707	0.00526457	0.897516	-0.109458	0.639594	-1.32422	-0.145382	-0.884973	-0.163472	-0.316047	-0.595335	0.500692	1.06675	0.234813	0.274503	-0.548669	-0.772489	-1.20497	0.0427013	-0.974087	0.728161	0.322063	1.17997	0.0644096	-0.126463	-3.61877	0.180166	0.858293	-4.25235	-0.532054	0.162149	1.05211	-0.126058	0.696555	0.808451	-0.500091	0.310765	-0.278814	-0.168059	0.254803	2.14047	-0.290414	-0.231963	0.842759	-0.145233	-2.27993	-0.253978	0.643189	0.782308	0.136982	0.188931	-1.01795	0.0509301	2.29421	-0.0522073	0.125761	1.40077	0.344636	-0.0846406	0.123787	-0.297461	-0.713519	-0.297604	0.528124	2.26482	-0.387923	0.208385	-0.0238559	0.175645	-0.0333598	2.15611	0.777431
SPG7	0.135988	1.65649	-0.316436	0.456777	0.80697	0.0258434	-0.752303	-0.380747	-0.757349	-0.288033	-0.230392	-1.29166	-2.66945	-0.756247	0.194657	-0.0848584	-0.558868	1.63829	-0.058414	-0.908422	-0.816492	-1.05387	-0.279063	0.288529	0.981573	0.696496	-0.297237	-1.02534	0.971604	-0.392619	-0.0502044	0.370538	1.41003	-1.19176	0.773883	0.36907	0.474846	-0.364831	0.887834	0.597115	-0.060083	-0.344017	0.066067	-0.0328159	-0.512149	1.29181	0.271064	0.524142	-0.798161	0.632623	0.206903	0.825574	1.941	-0.063146	0.222108	-0.827972	-0.0864295	0.267449	-0.59941	-1.0986	0.728667	0.648198	-0.055865	-0.0437634	-0.0801995	-0.0676942	-5.34745	0.942528	-0.609817	0.983327	0.187104	-1.53782	-0.394427	0.409509	-0.806455	0.945943	-0.483247	1.29368	0.102083	-0.00608802	-0.0324847	-1.05544	0.115224	-0.0416952	-2.46789	-0.233691	0.542621	0.431417	0.217772	-0.631413	-0.330634	0.114698	-0.649333	0.0254666	0.160032	0.362239	-0.0293505	0.817482	3.09528	-0.331546	1.51347	1.53576	0.0259325
