Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
AKT3	0.50977	1.00312	-0.727442	-0.0304321	-0.273889	0.246436	0.863151	-0.217947	0.234499	0.0229949	0.616689	0.737235	-0.886296	-0.377667	0.177601	0.207674	-0.452994	0.582303	0.558265	0.286883	-0.437836	-0.913005	-0.491804	0.0360099	-0.421752	0.248368	0.0435575	-0.600952	0.04869	0.881346	-0.127756	-0.672567	0.328028	-0.226513	-0.303171	-0.204311	0.487125	0.159282	-0.0348656	-0.74142	0.629515	0.187667	0.552555	0.287631	0.124032	1.02148	-0.0872252	0.0436259	-0.624142	0.0106459	-0.50953	-0.467314	-0.798942	0.231076	-0.391028	0.0130116	-0.413935	1.37206	0.215023	-0.270162	-1.21017	0.262202	-0.200894	0.666767	0.278808	-0.153233	0.87696	0.397886	0.00125038	-0.431998	0.68398	0.638063	0.293754	0.789672	-0.61835	0.0384499	0.288763	-0.434067	0.0430791	-0.535114	0.203657	0.413074	0.112587	0.593271	-0.615334	0.207435	-0.750306	-0.386155	-0.17592	-0.0672022	-0.206037	-0.0608324	0.0457266	0.0958425	0.0294668	-0.412242	0.474255	-1.0611	-0.371937	0.0425147	0.620876	-0.0594479	0.101881
ALG1	-0.156824	-1.76854	-1.63432	-0.599525	0.192326	-0.580062	-0.263525	0.333302	-0.578829	-0.407251	-0.636332	-0.618046	-2.66331	0.405636	-0.814826	-0.0384166	0.0901255	-2.1042	-0.353552	-0.700895	-2.27218	-0.445958	0.105137	0.200133	-0.179179	0.196331	0.464659	-0.76386	-0.912948	-0.678093	-0.922492	-1.91417	0.254465	-0.853836	-0.126749	0.392862	-1.09075	0.0240972	-0.235152	0.371236	-0.216228	0.111308	0.432585	0.713861	0.0934177	0.00106023	0.343282	0.395661	-0.388216	0.316185	0.735492	0.421821	0.845157	0.351095	0.294966	-1.01923	-1.41288	0.385544	0.40763	-2.17205	1.07156	0.100144	0.157207	-0.902657	-0.276565	-1.27113	-0.683515	0.0537612	-0.338552	-1.11581	-0.445131	-1.19709	-0.011959	-0.0382964	-1.72563	-1.38206	-1.04159	0.519462	-0.300343	-0.72647	-0.665467	-0.442581	0.305642	-1.85245	-1.90225	-0.901942	-0.213113	-0.245623	-2.42449	-1.08147	-0.335252	0.143967	-0.696831	-0.593183	0.920579	-1.5197	-0.162773	-1.95365	-0.694222	-0.411917	-0.0417945	-2.37968	-0.00257106
ANAPC1	0.0683639	1.21049	0.880523	0.0015039	-0.0258602	-0.131284	0.0884803	-0.0134672	-0.179165	0.295534	0.175703	-0.0850182	0.123387	0.157982	0.00128434	0.11597	-0.0884384	1.11008	0.191147	-0.251122	-0.189944	0.0780501	0.00800385	0.160156	0.00734035	0.174983	0.205859	-0.094754	0.389363	0.163811	-0.0845518	0.365964	0.0143833	-0.0815599	-0.0608529	-0.162563	0.0480061	-0.0297595	-0.11136	-0.0300813	0.0432306	-0.14857	-0.0244328	-0.0857447	-0.0839657	-0.19428	-0.0904214	0.0775393	0.166309	0.100099	0.0597866	0.215282	0.0857581	0.185642	0.199932	-0.00541671	0.620175	-0.0399874	-0.0892189	0.504539	0.000893356	0.124066	0.092451	-0.070165	-0.0836366	0.819059	-0.331474	0.17983	-0.264674	0.300091	-0.124501	0.316972	-0.0955062	-0.183913	0.312778	0.502201	0.0598086	-0.0542209	-0.0593741	-0.139925	0.123626	0.00926834	0.00743906	0.36885	0.17592	0.130286	-0.110541	-0.124126	0.0221098	-0.210682	0.00891225	-0.164101	0.273254	0.0819026	0.0751865	0.516054	-0.0163093	0.394862	0.554947	0.317313	0.156923	0.0915492	0.145067
ANAPC11	-0.337189	0.193905	0.0811944	0.0532916	0.026657	-0.558377	0.324235	-0.0446771	0.0361126	-0.4832	0.172278	-0.433964	-0.37735	-0.520241	-0.463209	0.216726	-0.31619	-0.292669	-0.321817	-0.158165	-0.976854	-0.193395	1.02916	0.472345	0.133183	1.04532	-0.13522	0.598328	-2.3213	0.0146603	0.220858	-0.791006	0.864096	0.282925	-0.0212902	0.169766	-0.381071	0.157579	0.235134	0.128061	-0.199344	-0.108913	-0.174392	-0.340345	-0.52241	-0.0440623	0.108333	0.156626	0.340915	-0.490811	0.0607944	1.58247	0.509287	0	-0.543692	-0.586947	-2.37424	0.368015	0.0473205	-0.380125	0.442198	0.625191	0.0761476	-0.389489	0.0577057	-0.612318	0.334625	-0.0720766	-0.175553	0.874009	-0.025755	-0.701244	0.102421	0.485803	-1.44371	-1.42068	-1.31867	0.0335558	0.317877	-1.01838	0.181274	-0.161802	0.122121	0.320342	-0.273375	0.37765	0.281692	0.0898296	0.235881	-1.22413	0.137279	0.000217541	0.241966	0.495471	-0.0942347	-0.257693	0.207291	-0.350496	-2.5262	0.254127	-0.517083	-2.52796	-0.509486
ANK1	-0.851945	-0.0938307	-0.459399	-0.163549	-0.970872	0.121346	-0.553313	-0.274643	1.13857	0.794916	-0.036022	-0.463192	-0.568191	-0.805526	0.0364932	0.570134	-0.768049	-0.16156	-0.532364	0.0382108	0.183772	-0.546904	-0.650075	-0.571053	2.49882	-0.675246	-0.204119	-0.559129	-0.428262	0.131295	-0.530403	-0.460303	-0.801899	-0.906001	-0.702088	-0.942165	-0.0229758	-1.02197	1.24967	-1.40398	0.600316	-0.412243	-0.34439	-0.584807	-0.879856	0.902492	0.129973	-0.723263	-0.296306	-0.906185	-0.0651295	-0.188487	-1.57856	-0.949086	-1.08454	1.41658	0.88347	-0.132336	-0.807872	-0.65263	-1.03914	-0.700145	-1.06847	-0.412678	0.197412	-0.125741	-1.30794	0.91528	-0.605872	-0.886062	-0.481898	-0.238089	1.03732	-0.0675396	-0.250173	0.336235	0.166186	-1.05063	-1.06716	-0.847486	-0.752188	-0.478186	-0.698749	-0.0891493	-0.154561	-0.572835	-0.566343	0.745146	-0.173712	-0.905635	-1.07391	1.04052	0.810234	-0.508852	-0.914626	0.265955	-0.268508	-0.148228	-0.659816	-0.0764183	-1.20901	-0.358916	-0.331524
ANK2	-0.181557	0.851283	-0.524987	0.0843616	0.039806	1.0498	0.763913	0.264432	0.897795	-1.01147	0.316957	0.899248	0.654077	0.0544187	1.12028	0.712228	0.41153	0.248294	0.324012	1.33512	0.917578	0.0375465	-0.376683	-0.12494	-0.37908	-0.34126	0.192057	-0.229015	-0.108801	-0.0894724	-0.182294	-0.216171	-0.0642471	0.0138986	-0.673973	0.123391	-0.0544435	-0.215593	-0.757258	0.76794	1.40186	0.663997	0.167583	0.628285	0.564608	0.341536	0.226014	0.0117468	-0.589747	-0.130796	0.333652	-0.217379	-0.361576	0.51751	-0.011772	1.34505	1.14885	-0.00826134	0.45561	-1.18916	-0.573718	0.302316	0.141593	1.12672	0.392398	1.05508	-0.359468	-0.303128	0.213071	-0.160005	0.56615	0.229019	0.796828	0.977955	-0.835544	0.89552	1.40664	-0.358983	0.353601	0.620009	0.586471	-0.120741	-0.677298	-0.48624	0.718945	0.337312	-0.364963	0.390386	0.970939	0.330551	-0.127121	-0.262912	0.0523113	0.576503	-0.199956	-0.539851	0.333324	0.46304	0.24781	0.658675	-0.108256	0.821056	0.126511
ANKFY1	-0.00149946	0.438484	-0.0547304	-0.120305	0.0202082	0.319378	0.239043	-0.00140144	0.219703	0.163336	0.106723	0.38022	0.698422	0.414649	0.40777	0.217101	-0.229142	0.632776	0.260886	0.772189	0.37436	-0.00979765	0.0588688	-0.0280293	0.13534	-0.342041	0.0523535	-0.0546905	-0.104301	0.197273	0.00440876	0.360259	-0.389646	0.663589	-0.238933	-0.100401	0.0831158	0.0439054	-0.015568	-0.182177	0.258482	0.127895	0.0191719	0.0919742	0.0444544	-0.123073	0.0777283	-0.0841382	0.679162	0.00892272	0.163527	-0.0643629	-0.0425183	0.0841707	-0.0688725	0.369947	0.211638	-0.25771	0.315622	0.346549	-0.212084	-0.0685559	0.0227714	0.314383	0.118464	0.425239	0.522112	0.421024	0.299066	0.129721	0.0803908	0.510706	0.263957	0.188092	0.516525	0.0774484	0.202249	0.222917	0.263758	0.224801	0.195954	0.239702	-0.286241	0.311808	0.190064	0.16786	-0.0838357	0.133664	0.684835	0.212847	-0.0941843	-0.0162923	-0.0757857	0.243594	0.0430584	0.482064	0.0634512	0.431221	0.644494	0.298703	-0.41768	0.458631	0.0818063
ANKIB1	-0.428711	0.481099	-0.405181	-0.160617	-0.0307781	-0.547373	0.247475	0.452454	0.0114597	-0.332604	0.441393	0.150896	-0.735742	0.157138	0.355063	-0.0174484	0.115588	-0.365404	-0.813603	0.539594	0.179852	0.118535	0.064381	-0.0962005	0.129221	-0.0830181	-0.131086	-0.0240193	-0.655257	-0.055617	-0.452885	-1.00911	0.382594	-0.922687	-0.0459398	0.0121448	-0.537663	-0.162081	-0.00732205	-0.190801	0.113592	-0.00253734	0.0899157	-0.22761	0.18339	-0.493952	-0.414709	0.292648	0.0178575	-0.231427	0.755428	0.0274212	0.329588	0.0270682	0.00444503	-0.462859	0.30122	-0.371838	0.203079	-0.809931	-0.116635	-0.0817187	0.310762	-0.134739	-0.159755	-0.072996	-0.139355	-0.361042	-0.253801	0.455562	0.142829	-0.0942186	0.0336252	0.222657	-0.426551	-0.160282	-0.113759	-0.122287	-0.216064	-0.242557	-0.243458	-0.368714	-0.119575	-1.11906	-0.564362	-0.0891118	0.149397	-0.004489	-0.333675	-0.680877	-0.0436389	-0.0209132	0.0551149	-0.565779	0.035836	-0.0614083	-0.403243	-0.322869	0.166863	-0.10969	-0.313618	0.598595	-0.177524
ANKRD10	0.177414	0.540499	0.160543	0.316205	0.173838	0.534362	0.19606	0.117053	0.579558	-1.28261	0.112297	0.359534	1.08885	-0.0557527	0.388091	0.264019	-0.135043	0.480273	0.836832	0.170052	0.37469	0.395504	-0.217342	-0.261469	-0.590179	-0.162586	0.0556105	-0.311642	0.968122	0.49424	-0.188564	0.0235219	-0.432428	0.183395	-0.175155	0.0570373	0.426562	0.47224	0.518051	-0.196471	0.39399	-0.489927	0.343553	0.25118	-0.168802	0.0158686	0.0637351	-0.0405138	0.272878	-0.114724	0.104965	-1.19137	0.0231806	0.0671076	-0.37581	0.29087	-0.394807	0.66949	0.377556	1.44196	0.323398	0.0646858	-0.185955	0.604681	0.322439	-0.281963	0.171643	0.0743152	1.21547	0.428825	0.411436	0.899194	-0.024918	0.250288	1.59173	-1.85341	0.13055	0.157743	1.35415	-0.410634	0.229309	0.174295	0.491684	0.200742	1.36498	0.659034	-0.139403	-0.0411673	-0.283139	0.576355	0.0396738	0.34101	0.0767577	0.0133727	-0.148274	0.294387	0.193428	1.2011	-0.227908	-0.209166	-0.288483	0.597199	0.0725807
ANKRD11	0.147338	0.65178	0.77642	0.127844	0.0356875	0.17044	-0.0913249	0.544639	-0.716559	0.526191	-0.745539	0.148873	1.31092	-0.831704	1.0399	-0.094081	0.183346	1.73421	-0.2528	-2.48073	0.503509	0.319255	-0.0704735	0.149886	-0.143621	0.194138	-0.67339	-0.172269	0.593005	-0.0480457	-0.685095	-1.51944	-0.0345988	-0.526477	-0.0464661	-0.215185	0.0369706	0.228336	0.170728	-0.0735408	0.885912	-0.131868	0.207412	-0.0811435	-1.45674	-0.0679577	-0.097697	-0.251056	-0.514677	0.0512957	-0.188156	0.461627	0.0160343	-0.779053	-0.256384	-1.48666	2.6106	-0.731482	0.10341	1.50524	-0.513918	0.0365439	-1.73663	0.318672	-0.113753	0.154918	0.485769	-0.347897	0.238273	-0.142461	0.119071	2.84509	-0.172274	0.407211	2.31951	0.270237	2.28579	0.275562	-0.211234	0.696189	0.370124	-0.422132	-1.16383	-0.346727	0.914685	0.143718	-0.410585	0.0119943	0.691328	-1.40111	0.023338	0.233584	0.1701	0.445659	-0.288684	-0.740433	0.0452145	-0.870868	1.5358	0.903947	0.911441	1.22735	0.46679
ANKRD16	-0.435194	1.37722	-0.827012	0.396279	-0.227765	0.158508	0.0272568	0.195969	-0.204736	-0.327828	-0.162584	0.0914439	0.346199	-0.401334	0.411337	0.363902	0.14675	0.680251	-0.0823505	-0.277323	0.664085	0.199903	0.31589	0.292961	-0.268408	-0.152204	-0.0830973	0.123454	0.140439	-0.488624	0.221697	0.458841	-0.433917	-0.0830992	-0.197624	0.0650477	0.9525	-0.288951	1.06433	0.102265	-0.052415	0.0419332	0.114293	-0.287185	-0.0141601	0.220846	-0.0270283	0.366863	0.387992	-0.165496	0.275737	-0.0413179	-0.072249	0.197348	0.191423	-0.302232	0.992209	0.660262	0.220196	1.79994	-0.278682	-0.374604	-0.0935948	-0.554567	0.151105	0.338824	-0.218499	0.581686	-0.453002	-0.248795	-0.22851	0.18854	0.329923	-0.0484479	-0.38056	0.460612	1.03589	0.323991	0.192573	1.02516	-0.0722014	0.501221	0.551087	0.368692	0.501922	0.267696	-0.263135	-0.189101	0.0648511	-0.0218913	0.385408	-0.151489	-0.249834	0.0282155	-0.355511	0.047488	0.199026	-0.0405263	0.166341	0.0199666	0.311554	1.02745	0.108292
ANKRD17	0.0408588	0.0221473	0.734336	0.151315	0.550943	-0.318244	0.102737	-0.0721972	-0.321625	0.728103	0.0768259	-0.133765	-0.455595	-0.0632244	-0.368976	-0.120484	0.289923	0.299182	-0.0778069	-0.321276	-0.112469	0.309563	-0.0784189	-0.116058	-0.0607993	0.73972	0.0668585	0.182128	-0.0716802	0.108078	-0.0869406	0.456709	0.0221041	0.319633	0.177206	-0.189706	-0.147763	-0.359224	0.178465	0.652781	-0.212087	-0.145122	-0.204664	-0.0711288	-0.434753	0.393545	0.106474	-0.00185191	-0.224739	0.70627	-0.206291	0.299317	-0.317637	-0.055681	0.10227	-0.0931505	-0.318778	0.424772	-0.260958	0.653327	0.0466418	0.0418693	0.0200585	-0.231642	-0.129283	0.156394	0.572415	0.15867	-0.107664	0.0836934	-0.0143994	0.360715	-0.151099	-0.504562	0.221581	-0.373029	-0.118077	-0.177892	-0.195891	0.124839	-0.15476	0.432801	0.0104598	0.0576267	-0.00785072	0.00663972	0.0833292	-0.253088	0.970122	0.17409	0.264719	-0.026885	0.308147	0.257636	-0.404949	0.124828	-8.18666e-05	0.0359836	0.383169	-0.106425	0.297305	-0.195884	0.120055
ANKRD28	0.034523	-0.0758853	0.691191	-0.12733	-0.170769	-0.162877	0.0807835	-0.27232	-0.426585	0.331399	-0.191811	0.230679	0.090279	-0.11489	-0.108123	-0.0359806	-0.000560082	0.179677	0.246659	-0.317247	0.794456	0.0606463	-0.0703605	0.0981236	0.169808	-0.239137	-0.340074	0.294748	0.218997	0.0553253	-0.0638087	0.323115	0.0604809	0.200654	-0.457628	-0.173324	0.254255	-0.0351881	8.63335e-05	0.144461	-0.163197	0.0660112	0.284729	-0.0856873	-0.118705	-0.49286	-0.0414189	0.214838	-0.317029	-0.107104	-0.0728577	0.216556	-0.103964	-0.258299	0.172276	-0.256235	0.646278	-0.320085	-0.115802	0.51964	0.307923	0.108735	-0.0615442	-0.0390068	-0.107514	0.37576	0.5766	0.0200884	0.339805	0.548916	0.0913025	0.0941385	-0.108797	0.0218609	0.0683844	0.273355	0.191398	0.3041	-0.0808737	0.542035	-0.187842	-0.169341	0.0759054	0.544736	-0.150213	0.116372	0.0821969	-0.122018	0.811001	0.158376	1.00737	-0.18553	0.0939848	-0.2689	0.0400454	0.915908	-0.2393	0.440483	0.348318	0.521103	0.223719	-0.0324839	-0.336127
ANKRD39	-0.0665671	-0.851654	1.8292	-0.531346	0.224069	0.182819	-0.187461	0.0735631	-0.336	0.04301	-0.150512	0.0575116	-1.67869	0.0664126	0.0773985	0.414448	0.350337	1.44628	-0.922831	0.228813	-0.556592	0.06667	0.419426	0.248304	-0.0376677	0.916592	-0.221122	0.431581	0.87559	-0.0759451	-1.06692	-0.553068	1.05139	-0.301927	0.146626	-0.0146744	-0.245693	-0.296728	-0.348645	0.333255	0.435536	-0.00990784	0.163476	-0.520717	0.0312002	-0.0948834	-0.348249	-0.407488	0.247924	-0.086036	-0.0223395	-0.324946	-0.321962	0.00601121	-0.633464	-0.0594665	0.796441	0.00816556	0.165273	-0.751058	-0.345774	0.238789	-0.334764	-1.5404	-0.181419	1.63008	0.900219	-0.240137	0.225089	-0.957428	-0.230121	0.0826228	0.276082	-0.0378062	-0.054965	-0.963719	0.553067	-0.104054	-0.642668	0.260089	-0.0334958	-0.593614	-0.234735	0.752526	-0.704848	-0.119159	0.208353	-0.21669	0.728445	0.074951	-0.0707987	-0.182059	-0.610356	0.0668652	-0.142038	1.25479	0.017771	-0.757776	1.27116	0.526269	0.124452	-0.862087	0.651805
ANTXR1	-0.17752	-0.775244	0.346142	0.371068	-0.64253	0.270587	0.60493	-0.0442604	-0.128675	-0.614654	0.377829	0.417832	0.670191	0.332608	0.0490475	-0.140499	-0.383011	1.27068	-0.575517	-0.0210314	-0.136928	-0.429191	-0.288816	0.482937	-0.161593	-0.599169	1.15313	-0.0575175	-0.404172	0.122763	-0.626227	-1.11039	1.17208	-1.07799	0.152717	0.315235	1.53754	0.490697	-0.200256	-0.272144	0.638408	0.307452	-0.279957	0.299055	-0.0839195	-0.652057	0.426447	0.0842288	-0.984673	0.719621	-0.736643	0.159657	-0.899614	-0.0323785	-0.478047	-0.352759	-0.0115474	-0.745327	0.238681	-0.743378	1.07437	-0.0338554	-0.577578	0.583025	-0.90876	-0.434276	-0.484627	-0.238712	0.616938	-0.657112	0.10183	-0.824271	-0.252873	0.182852	-0.696185	-0.94837	-0.0630106	0.220913	-0.460471	0.775266	0.377704	0.0920132	-0.180026	0.945996	0.24447	-0.162945	-0.400224	-0.545566	0.113827	-0.37265	0.232579	-0.05032	-0.20878	-0.369444	0.577903	-0.357008	0.497572	-1.58402	-1.56028	0.0395724	0.187765	-0.394634	0.426517
AP2B1	0.0178661	0.689028	0.629342	0.223114	0.0623898	0.47609	0.244363	-0.0790841	-0.0856675	0.715579	0.241434	0.369596	0.767935	0.13998	0.447183	-0.164654	0.187606	0.21581	0.693405	0.121618	0.297797	-0.0925651	0.284759	0.017099	-0.15678	-0.370947	0.121423	-0.0584408	1.02554	0.198228	0.473958	0.50587	0.063306	0.0987878	-0.369416	0.0530026	0.427839	0.0421128	-0.293997	-0.190869	0.133614	0.109541	0.207214	0.029766	0.0845508	0.00707989	0.436523	0.159447	0.0582525	0.0107877	0.0964891	-0.0104034	0.091961	-0.0515299	-0.269052	0.351091	0.89111	-0.463287	0.0269821	0.853745	-0.0756368	-0.451945	0.00371423	0.136139	0.30451	0.5187	0.840588	0.131512	0.091791	0.235879	0.117301	0.0936264	0.189589	0.178027	0.743948	0.47422	0.378873	0.0124606	-0.161615	0.29588	0.0793658	0.190651	-0.0409554	0.699896	0.625456	0.199326	0.041553	-0.293972	0.797023	0.408667	-0.0160452	0.111358	0.0971809	-0.0701259	0.158613	0.264036	0.232651	0.474009	0.615895	0.240071	-0.45251	0.918731	0.0845073
APAF1	-0.109122	0.230117	-0.403883	0.127093	0.037956	0.126941	0.100022	0.373629	0.284672	-0.398164	0.0283784	0.0247352	-0.0574209	-0.0705662	0.315449	0.348603	0.222337	0.637862	0.0851519	0.348006	-0.485688	0.0451796	0.178833	-0.0697699	0.0141285	0.242099	0.119426	-0.0333735	0.35378	-0.0662518	0.167043	-0.217284	-0.188973	-0.0285242	0.205059	-0.172118	0.238896	-0.0690916	-0.525702	-0.146765	0.11381	0.272557	0.112245	0.433879	0.0777938	0.116726	0.0752168	-0.0764784	-0.156443	0.00270284	0.352354	-0.0451821	0.164064	0.333692	-0.0568201	0.238727	0.0473449	0.518739	-4.6903e-05	0.138598	-0.0787667	0.20429	0.0623904	0.174402	0.350858	0.0680912	0.230122	0.244713	-0.113794	0.029458	-0.00974565	0.0279427	0.0422609	0.0474342	0.305513	0.032007	-0.045399	-0.012394	0.226779	-0.170125	-0.00566729	0.0300545	0.342177	0.0747156	0.0367024	-0.0170557	0.241847	0.144793	-0.353857	-0.0479194	-0.19219	0.36197	-0.0379789	0.0466868	0.274999	-0.0812586	0.07928	0.380832	0.361163	0.0834284	0.115692	1.15415	0.197553
APBB1IP	0.357177	-0.392269	-0.505232	-0.00843328	0.323196	0.740495	0.106909	0.198769	0.901792	0.0898769	-0.193486	-0.0262975	0.0688712	-0.155053	0.49065	0.445115	-0.115504	-0.111288	-0.843242	1.197	-0.305794	-0.089109	-0.277073	0.0966018	-0.658022	-0.408499	0.247636	0.000753967	-0.00403883	-0.00369557	0.0315321	0.049948	-0.619031	0.133563	-0.287044	0.0275068	0.00667237	-0.17908	-1.07601	-0.354358	0.211524	0.430206	0.0580269	0.482373	0.634914	0.233192	0.0525041	-0.679422	-0.576517	0.031983	-0.0659702	-0.905025	-0.360285	0.721954	0.200846	0.667905	-0.57631	0.65012	0.140755	-0.680133	0.092534	0.173954	0.500695	0.94664	0.344473	0.6579	0.850548	0.528415	-0.021918	-0.142904	-0.0177042	0.32458	0.170126	0.10758	-0.132852	-0.587655	-0.0348124	-0.173927	0.312258	-0.449663	0.20368	0.639721	-0.315416	-0.390593	0.272205	-0.141029	0.380349	0.675299	0.231423	0.0344976	-0.106702	0.329392	0.0799236	0.105604	-0.191425	-0.230745	-0.0547115	0.105838	0.050833	-0.0236687	-0.259856	0.168126	0.289268
APITD1	-0.28849	1.36292	-0.0686651	0.286354	0.47581	-0.515912	-0.663693	-0.159986	-0.0854509	0.362082	0.20349	-0.00366904	1.02782	-0.0853304	0.0450112	-0.219397	0.890546	0.30229	0.693811	-0.101899	0.909222	0.606842	0.193493	0.249732	-0.192597	-0.379517	-0.269293	0.395083	-0.147244	-0.0744698	-0.385895	0.981265	-0.411247	0.570231	-0.228683	0.171493	-2.06169	0.025298	-0.726603	-0.259837	-0.162096	-0.569902	-0.433012	-0.0160665	-0.328523	0.266251	-0.170243	-0.384578	-0.425629	0.0346879	-0.125775	-0.235063	-1.42182	-0.269899	-0.372834	0.633396	1.21317	-0.0224509	-0.131461	-3.0696	-0.28727	-0.766508	-0.824866	0.261204	-0.27036	0.718441	0.992587	0.148601	-0.0136712	-1.90135	-0.236128	1.099	-0.135615	-0.0542942	0.822114	0.767872	0.307088	-0.689088	-0.604001	0.913058	0.29092	-0.83069	-0.141437	0.764856	1.47862	0.454229	0.297712	-0.00178465	1.91563	0.546089	-0.333919	-0.329873	-0.233749	0.515825	-0.323824	0.826481	-0.220841	0.254687	0.583783	-0.401756	-0.150052	1.77172	-0.0583532
APPL1	-0.0515231	0.217631	-0.11816	0.0750346	-0.0578431	0.402541	0.4592	0.158926	0.293684	0.00836661	-0.0864658	0.643999	0.543559	0.0911677	0.521005	0.423502	0.0125558	0.421805	0.416252	0.657034	0.444089	0.0390441	-0.0564247	-0.268507	-0.0294793	0.206638	0.0853559	0.382629	0.0853879	0.399008	0.00377217	0.110622	-0.401282	0.42385	-0.218627	-0.13192	0.470222	0.316087	0.00915568	-0.192211	0.555832	0.352072	0.113173	0.0692189	0.453615	0.0305584	-0.162154	0.0934015	0.147042	0.227972	0.0796553	0.337095	0.355065	0.264126	0.175802	0.469851	-0.166058	0.0697906	0.208647	0.280827	0.364369	-0.232024	0.21489	0.288797	0.537067	0.476764	0.459419	0.381345	-0.231366	0.128382	-0.158711	0.348055	0.363101	0.482829	0.168776	0.768757	0.54978	0.395944	0.099505	-0.102665	0.266102	0.106674	-0.262387	-0.0176152	-0.0424717	0.296403	-0.106582	0.0533313	0.377918	0.439845	-0.282494	0.0868038	-0.144666	-0.0870518	0.0187341	0.433277	0.234434	0.242371	0.550808	0.784397	-0.330039	0.241725	-0.0837972
APPL2	-0.0603493	0.700211	0.324732	-0.214406	-0.178229	0.566497	0.22455	0.343664	0.0757529	0.720965	-0.203823	0.652525	1.27836	0.0580824	0.306178	0.448247	0.103213	0.695612	0.744951	0.594552	0.95768	-0.443902	0.0390802	0.168405	0.343148	-0.200218	0.0418015	0.308192	0.829664	0.161569	0.356695	0.597505	-0.199334	0.233924	0.251488	-0.0768454	0.656076	0.243594	-0.49539	-0.338127	0.294248	0.380505	0.532529	0.233153	0.113566	-0.273213	-0.035741	0.487648	-0.0673437	0.192599	-0.126241	-0.559314	-0.128762	-0.18447	0.46137	0.506771	0.881641	-0.511124	-0.0998826	0.150202	0.542406	-0.294155	0.237698	0.354852	0.121397	0.586617	0.375121	-0.261419	0.342369	0.537705	0.00287044	0.161086	0.424161	0.394698	0.293238	1.40943	0.567695	0.404163	0.117424	0.494297	0.184013	-0.0523257	-0.0252785	0.425359	0.885315	0.414968	-0.0492349	-0.325174	0.669229	0.415414	-0.195366	0.0772837	-0.685856	0.17065	0.198048	-0.135582	-0.0125259	0.688134	0.667322	0.416018	-0.590384	0.270464	-0.0129814
